COUNTYA,TRACTA,BLKGRPA,BLOCKA,CODE,SDELMA,SDELMA_2,TOTPOP,WHITE,BLACK,AMIN,ASIAN,NHPI,OTHER,2MORE,TOT K-5 (Modified),TOT 6-8 (Modified),TOT ELEM (Modified),ENROLL_K-5,ENROLL_6-8,ENROLL_K-8,TOT_ENROLL,NUM_K-5_,NUM_6-8_SCHOOL,NUM_K-8_SCHOOL
25,82000,1,1009,25820001009,1,11,220,24,129,2,4,0,53,8,21.54246837,11.70524613,33.24771451,0,0,0,0,0,0,0
25,82000,1,1010,25820001010,1,11,50,4,46,0,0,0,0,0,4.103327309,0.585262307,4.688589616,0,0,0,0,0,0,0
25,82000,1,1011,25820001011,1,11,94,0,92,0,2,0,0,0,11.2841501,2.341049227,13.62519933,0,0,0,0,0,0,0
25,82000,1,1012,25820001012,1,11,12,0,9,0,0,0,0,3,1.025831827,0.585262307,1.611094134,0,0,0,0,0,0,0
25,82000,2,2000,25820002000,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,82000,2,2001,25820002001,1,13,70,0,69,0,0,0,1,0,4.103327309,1.75578692,5.859114229,0,0,0,0,0,0,0
25,82000,2,2002,25820002002,1,13,174,15,129,1,9,0,13,7,4.103327309,8.193672294,12.2969996,0,0,0,0,0,0,0
25,82000,2,2003,25820002003,1,13,156,4,139,1,0,0,9,3,7.180822792,3.51157384,10.69239663,0,0,0,0,0,0,0
25,82000,2,2004,25820002004,1,13,137,4,115,0,0,0,10,8,5.129159137,5.26736076,10.3965199,0,0,0,0,0,0,0
25,82000,2,2005,25820002005,1,13,145,15,78,3,0,1,48,0,10.25831827,8.7789346,19.03725287,0,0,0,0,0,0,0
25,82000,3,3000,25820003000,1,13,0,0,0,0,0,0,0,0,0,0,0,0,555,555,1773,0,1,1
25,82000,3,3001,25820003001,1,13,305,35,214,0,0,0,39,17,17.43914107,8.193672294,25.63281336,0,0,0,0,0,0,0
25,82000,3,3002,25820003002,1,13,162,15,115,0,0,0,25,7,12.30998193,7.02314768,19.33312961,0,0,0,0,0,0,0
25,82000,3,3003,25820003003,1,13,181,2,150,0,0,0,20,9,14.36164558,7.608409987,21.97005557,0,0,0,0,0,0,0
25,82000,3,3004,25820003004,1,13,193,13,133,1,0,0,30,16,22.5683002,5.852623067,28.42092327,0,0,0,0,0,0,0
25,82100,1,1000,25821001000,1,11,290,32,199,6,1,0,37,15,27.69745934,10.53472152,38.23218086,0,0,0,0,0,0,0
25,82100,1,1001,25821001001,1,11,181,13,117,1,6,0,43,1,14.36164558,9.949459214,24.3111048,0,0,0,0,0,0,0
25,82100,1,1002,25821001002,1,11,58,2,35,5,0,0,15,1,5.129159137,3.51157384,8.640732977,0,0,0,0,0,0,0
25,82100,1,1003,25821001003,1,11,235,12,128,0,0,0,81,14,23.59413203,6.437885373,30.0320174,0,0,0,0,0,0,0
25,82100,1,1004,25821001004,1,11,129,3,87,3,0,0,32,4,10.25831827,7.608409987,17.86672826,0,0,0,0,0,0,0
25,82100,1,1005,25821001005,1,11,121,4,76,1,0,0,21,19,7.180822792,5.26736076,12.44818355,0,0,0,0,0,0,0
25,82100,1,1006,25821001006,1,11,60,4,50,0,0,0,6,0,5.129159137,2.341049227,7.470208364,0,0,0,0,0,0,0
25,82100,1,1007,25821001007,1,11,34,5,17,0,0,0,8,4,0,1.75578692,1.75578692,0,0,0,0,0,0,0
25,82100,1,1008,25821001008,1,11,120,2,90,0,0,0,25,3,9.232486446,8.193672294,17.42615874,0,0,0,0,0,0,0
25,82100,2,2000,25821002000,1,11,272,27,129,2,0,0,83,31,33.8524503,18.72839381,52.58084412,0,0,0,0,0,0,0
25,82100,2,2001,25821002001,1,11,534,25,380,2,0,0,102,25,55.39491868,27.50732841,82.90224709,0,0,0,0,0,0,0
25,82100,2,2002,25821002002,1,11,147,13,83,1,0,0,42,8,10.25831827,5.852623067,16.11094134,0,0,0,0,0,0,0
25,82100,2,2003,25821002003,1,11,311,19,222,0,0,0,40,30,28.72329117,18.14313151,46.86642267,0,0,0,0,0,0,0
25,82100,2,2004,25821002004,1,11,289,11,170,6,15,0,80,7,30.77495482,15.21681997,45.99177479,0,0,0,0,0,0,0
25,82100,2,2005,25821002005,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,82100,2,2006,25821002006,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,82100,3,3000,25821003000,1,11,296,49,165,2,6,1,61,12,28.72329117,15.80208228,44.52537345,0,0,0,0,0,0,0
25,82100,3,3001,25821003001,1,11,201,6,163,0,4,0,10,18,11.2841501,8.193672294,19.47782239,0,0,0,0,0,0,0
25,82100,3,3002,25821003002,1,11,478,53,329,5,1,0,67,23,52.3174232,23.99575457,76.31317777,0,0,0,0,0,0,0
25,82100,3,3003,25821003003,1,11,263,32,171,1,0,0,44,15,13.33581376,8.7789346,22.11474836,0,0,0,0,0,0,0
25,82100,3,3004,25821003004,1,11,832,65,652,6,0,0,91,18,66.67906878,30.43363995,97.11270873,0,0,0,0,0,0,0
25,82100,3,3005,25821003005,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,82100,3,3006,25821003006,1,11,174,23,92,2,1,0,39,17,19.49080472,11.70524613,31.19605085,0,0,0,0,0,0,0
25,90100,1,1000,25901001000,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90100,1,1001,25901001001,1,11,367,29,236,4,22,0,51,25,49.23992771,20.48418073,69.72410845,0,0,0,0,0,0,0
25,90100,1,1002,25901001002,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90100,1,1003,25901001003,1,11,130,7,97,5,2,0,11,8,2.051663655,5.852623067,7.904286722,0,0,0,0,0,0,0
25,90100,1,1004,25901001004,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90100,1,1005,25901001005,1,11,185,3,138,0,0,0,28,16,15.38747741,5.26736076,20.65483817,0,0,0,0,0,0,0
25,90100,1,1006,25901001006,1,11,143,4,93,3,0,0,36,7,7.180822792,5.852623067,13.03344586,0,0,0,0,0,0,0
25,90100,1,1007,25901001007,1,11,320,29,182,5,0,0,79,25,38.98160944,12.29050844,51.27211788,0,0,0,0,0,0,0
25,90100,1,1008,25901001008,1,11,89,0,66,0,0,0,12,11,6.154990964,2.926311533,9.081302498,0,0,0,0,0,0,0
25,90100,1,1009,25901001009,1,11,18,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90100,1,1010,25901001010,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90100,1,1011,25901001011,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90100,1,1012,25901001012,1,11,228,4,155,5,0,0,56,8,18.46497289,6.437885373,24.90285827,0,0,0,0,0,0,0
25,90100,1,1013,25901001013,1,11,151,16,103,2,0,0,27,3,13.33581376,7.608409987,20.94422374,0,0,0,0,0,0,0
25,90100,2,2000,25901002000,1,11,46,0,44,0,0,0,0,2,8.206654619,2.341049227,10.54770385,0,0,0,0,0,0,0
25,90100,2,2001,25901002001,1,11,55,0,52,0,0,1,0,2,5.129159137,1.170524613,6.29968375,0,0,0,0,0,0,0
25,90100,2,2002,25901002002,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90100,2,2003,25901002003,1,11,107,7,92,0,0,0,4,4,7.180822792,4.096836147,11.27765894,0,0,0,0,0,0,0
25,90100,2,2004,25901002004,1,11,76,2,72,1,0,0,1,0,5.129159137,1.75578692,6.884946057,0,0,0,0,0,0,0
25,90100,2,2005,25901002005,1,11,96,11,49,0,0,0,30,6,10.25831827,6.437885373,16.69620365,0,0,0,0,0,0,0
25,90100,2,2006,25901002006,1,11,101,0,87,0,0,0,14,0,7.180822792,2.341049227,9.521872018,0,0,0,0,0,0,0
25,90100,2,2007,25901002007,1,11,50,7,43,0,0,0,0,0,4.103327309,2.341049227,6.444376536,0,0,0,0,0,0,0
25,90100,3,3000,25901003000,1,11,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90100,3,3001,25901003001,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90100,3,3002,25901003002,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90100,3,3003,25901003003,1,11,128,3,109,0,0,0,12,4,10.25831827,5.852623067,16.11094134,0,0,0,0,0,0,0
25,90100,3,3004,25901003004,1,11,198,7,175,0,0,0,16,0,16.41330924,7.02314768,23.43645692,0,0,0,0,0,0,0
25,90100,3,3005,25901003005,1,11,140,9,99,2,1,0,13,16,8.206654619,8.193672294,16.40032691,0,0,0,0,0,0,0
25,90100,3,3006,25901003006,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90100,3,3007,25901003007,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90100,3,3008,25901003008,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90100,3,3009,25901003009,1,11,111,7,89,1,0,0,11,3,9.232486446,3.51157384,12.74406029,0,0,0,0,0,0,0
25,90100,3,3010,25901003010,1,11,114,2,101,2,0,1,6,2,12.30998193,4.682098453,16.99208038,0,0,0,0,0,0,0
25,90100,3,3011,25901003011,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90100,4,4000,25901004000,1,11,217,2,201,1,0,0,9,4,14.36164558,8.7789346,23.14058018,0,0,0,0,0,0,0
25,90100,4,4001,25901004001,1,11,140,3,121,0,0,0,7,9,11.2841501,9.364196907,20.64834701,0,0,0,0,0,0,0
25,90100,4,4002,25901004002,1,11,294,23,226,3,3,0,27,12,44.11076858,19.31365612,63.4244247,0,0,0,0,0,0,0
25,90100,4,4003,25901004003,1,11,185,25,123,1,0,0,21,15,17.43914107,12.29050844,29.72964951,0,0,0,0,0,0,0
25,90100,4,4004,25901004004,1,11,263,4,187,0,0,0,50,22,26.67162751,11.70524613,38.37687365,0,0,0,0,0,0,0
25,90100,5,5000,25901005000,1,11,120,5,112,0,0,0,3,0,5.129159137,3.51157384,8.640732977,0,0,0,0,0,0,0
25,90100,5,5001,25901005001,1,11,102,5,91,0,3,0,0,3,5.129159137,5.852623067,10.9817822,0,0,0,0,0,0,0
25,90100,5,5002,25901005002,1,11,142,9,108,0,1,0,12,12,13.33581376,6.437885373,19.77369913,0,0,0,0,0,0,0
25,90100,5,5003,25901005003,1,11,76,2,74,0,0,0,0,0,3.077495482,2.926311533,6.003807015,0,0,0,0,0,0,0
25,90100,5,5004,25901005004,1,11,72,4,68,0,0,0,0,0,5.129159137,4.682098453,9.81125759,0,0,0,0,0,0,0
25,90100,5,5005,25901005005,1,11,73,21,52,0,0,0,0,0,4.103327309,2.926311533,7.029638843,0,0,0,0,0,0,0
25,90100,5,5006,25901005006,1,11,32,2,26,0,0,0,0,4,1.025831827,0.585262307,1.611094134,0,0,0,0,0,0,0
25,90200,1,1000,25902001000,1,11,82,4,54,1,6,0,16,1,8.206654619,5.26736076,13.47401538,0,0,0,0,0,0,0
25,90200,1,1001,25902001001,1,11,34,9,22,0,0,0,3,0,4.103327309,0,4.103327309,0,0,0,0,0,0,0
25,90200,1,1002,25902001002,1,11,58,0,32,3,0,0,22,1,12.30998193,6.437885373,18.7478673,0,0,0,0,0,0,0
25,90200,1,1003,25902001003,1,11,81,3,62,1,0,0,13,2,10.25831827,5.26736076,15.52567903,0,0,0,0,0,0,0
25,90200,1,1004,25902001004,1,11,213,21,119,1,9,0,49,14,25.64579568,8.193672294,33.83946798,0,0,0,0,0,0,0
25,90200,1,1005,25902001005,1,11,25,0,16,0,0,0,9,0,2.051663655,0,2.051663655,0,0,0,0,0,0,0
25,90200,1,1006,25902001006,1,11,180,36,86,1,11,0,36,10,15.38747741,9.949459214,25.33693662,0,0,0,0,0,0,0
25,90200,2,2000,25902002000,1,11,188,18,122,0,0,0,41,7,17.43914107,12.87577075,30.31491181,0,0,0,405,0,0,0
25,90200,2,2001,25902002001,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90200,2,2002,25902002002,1,11,93,5,55,4,4,0,19,6,9.232486446,4.682098453,13.9145849,0,0,0,0,0,0,0
25,90200,2,2003,25902002003,1,11,24,1,19,0,0,0,4,0,3.077495482,0,3.077495482,0,0,0,0,0,0,0
25,90200,2,2004,25902002004,1,11,206,26,91,4,4,0,64,17,22.5683002,7.02314768,29.59144788,0,0,0,0,0,0,0
25,90200,2,2005,25902002005,1,11,69,0,59,0,0,0,10,0,4.103327309,3.51157384,7.61490115,0,0,0,0,0,0,0
25,90200,2,2006,25902002006,1,11,46,1,34,1,0,0,10,0,2.051663655,1.75578692,3.807450575,0,0,0,0,0,0,0
25,90200,3,3000,25902003000,1,11,282,32,146,2,11,0,69,22,37.95577761,21.65470535,59.61048296,0,0,0,0,0,0,0
25,90200,3,3001,25902003001,1,11,210,33,123,0,0,0,47,7,16.41330924,13.46103305,29.87434229,0,0,0,0,0,0,0
25,90200,3,3002,25902003002,1,11,442,35,244,1,0,4,122,36,33.8524503,24.58101688,58.43346718,0,0,0,0,0,0,0
25,90200,3,3003,25902003003,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90200,3,3004,25902003004,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90300,1,1000,25903001000,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90300,1,1001,25903001001,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90300,1,1002,25903001002,1,13,141,28,55,0,0,0,55,3,11.2841501,4.682098453,15.96624855,0,0,0,0,0,0,0
25,90300,1,1003,25903001003,1,13,116,13,57,2,0,2,29,13,10.25831827,9.949459214,20.20777749,0,0,0,0,0,0,0
25,90300,1,1004,25903001004,1,13,91,16,30,1,0,0,44,0,7.180822792,3.51157384,10.69239663,0,0,0,0,0,0,0
25,90300,1,1005,25903001005,1,13,109,5,79,0,0,0,25,0,8.206654619,9.949459214,18.15611383,0,0,0,0,0,0,0
25,90300,1,1006,25903001006,1,13,199,22,110,4,0,0,40,23,25.64579568,14.04629536,39.69209104,330,145,475,475,1,1,1
25,90300,1,1007,25903001007,1,13,102,10,89,0,0,0,0,3,7.180822792,4.096836147,11.27765894,0,0,0,0,0,0,0
25,90300,1,1008,25903001008,1,13,133,11,94,0,2,0,26,0,14.36164558,9.364196907,23.72584249,0,0,0,0,0,0,0
25,90300,2,2000,25903002000,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90300,2,2001,25903002001,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90300,2,2002,25903002002,1,13,507,45,340,9,4,0,87,22,40.00744127,16.97260689,56.98004816,0,454,454,454,0,1,1
25,90300,2,2003,25903002003,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90300,2,2004,25903002004,1,13,144,13,103,0,6,0,16,6,8.206654619,6.437885373,14.64453999,0,0,0,0,0,0,0
25,90300,2,2005,25903002005,1,13,254,46,153,0,0,0,50,5,17.43914107,13.46103305,30.90017412,0,0,0,0,0,0,0
25,90300,2,2006,25903002006,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90300,2,2007,25903002007,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90300,2,2008,25903002008,1,13,252,18,186,2,0,0,21,25,21.54246837,16.38734459,37.92981296,0,0,0,0,0,0,0
25,90300,2,2009,25903002009,1,13,153,17,68,1,6,0,49,12,9.232486446,10.53472152,19.76720797,0,0,0,0,0,0,0
25,90300,3,3000,25903003000,1,13,155,19,81,0,0,0,44,11,21.54246837,7.608409987,29.15087836,0,0,0,0,0,0,0
25,90300,3,3001,25903003001,1,13,96,7,62,0,0,0,15,12,17.43914107,4.682098453,22.12123952,0,0,0,0,0,0,0
25,90300,3,3002,25903003002,1,13,357,27,267,0,10,0,34,19,30.77495482,16.97260689,47.74756171,0,0,0,0,0,0,0
25,90300,3,3003,25903003003,1,13,202,8,140,1,0,0,30,23,19.49080472,12.29050844,31.78131316,0,0,0,0,0,0,0
25,90300,3,3004,25903003004,1,13,168,12,133,0,0,0,23,0,14.36164558,8.193672294,22.55531788,0,0,0,0,0,0,0
25,90400,1,1000,25904001000,1,13,207,33,127,2,3,0,23,19,9.232486446,7.608409987,16.84089643,0,0,0,0,0,0,0
25,90400,1,1001,25904001001,1,13,184,12,112,5,0,0,32,23,18.46497289,7.02314768,25.48812057,0,0,0,0,0,0,0
25,90400,1,1002,25904001002,1,13,15,0,8,0,0,2,4,1,2.051663655,0,2.051663655,219,0,219,219,1,0,1
25,90400,1,1003,25904001003,1,13,84,9,56,0,0,0,16,3,10.25831827,5.26736076,15.52567903,0,0,0,0,0,0,0
25,90400,1,1004,25904001004,1,13,46,6,26,3,0,0,0,11,6.154990964,3.51157384,9.666564804,0,0,0,0,0,0,0
25,90400,1,1005,25904001005,1,13,186,24,121,1,0,0,26,14,15.38747741,17.5578692,32.94534661,0,0,0,0,0,0,0
25,90400,1,1006,25904001006,1,13,149,25,73,5,0,0,29,17,14.36164558,11.70524613,26.06689172,0,0,0,0,0,0,0
25,90400,2,2000,25904002000,1,13,145,9,104,0,0,0,25,7,10.25831827,9.364196907,19.62251518,0,0,0,0,0,0,0
25,90400,2,2001,25904002001,1,13,109,1,84,0,4,0,9,11,7.180822792,5.26736076,12.44818355,0,0,0,0,0,0,0
25,90400,2,2002,25904002002,1,13,36,2,25,0,2,0,5,2,1.025831827,1.170524613,2.196356441,0,0,0,0,0,0,0
25,90400,2,2003,25904002003,1,13,101,11,44,2,0,0,39,5,0,1.170524613,1.170524613,0,0,0,0,0,0,0
25,90400,2,2004,25904002004,1,13,197,14,105,0,5,0,47,26,25.64579568,14.63155767,40.27735335,0,0,0,0,0,0,0
25,90400,2,2005,25904002005,1,13,63,1,62,0,0,0,0,0,8.206654619,4.682098453,12.88875307,0,0,0,0,0,0,0
25,90400,2,2006,25904002006,1,13,64,5,34,0,0,0,15,10,6.154990964,4.096836147,10.25182711,0,0,0,0,0,0,0
25,90400,2,2007,25904002007,1,13,159,28,94,2,0,0,23,12,10.25831827,7.608409987,17.86672826,0,0,0,0,0,0,0
25,90400,2,2008,25904002008,1,13,133,11,79,0,0,0,29,14,16.41330924,5.26736076,21.68067,0,0,0,0,0,0,0
25,90400,2,2009,25904002009,1,13,148,10,107,1,0,0,18,12,7.180822792,5.852623067,13.03344586,0,0,0,0,0,0,0
25,90400,2,2010,25904002010,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90400,3,3000,25904003000,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90400,3,3001,25904003001,1,13,191,11,146,1,0,0,23,10,14.36164558,11.11998383,25.48162941,0,0,0,0,0,0,0
25,90400,3,3002,25904003002,1,13,41,12,21,0,8,0,0,0,5.129159137,2.926311533,8.05547067,0,0,0,0,0,0,0
25,90400,3,3003,25904003003,1,13,115,23,78,0,1,0,10,3,7.180822792,4.682098453,11.86292124,0,0,0,0,0,0,0
25,90400,3,3004,25904003004,1,13,111,10,67,1,1,0,25,7,12.30998193,5.852623067,18.162605,0,0,0,0,0,0,0
25,90400,3,3005,25904003005,1,13,112,14,37,0,0,0,50,11,6.154990964,5.852623067,12.00761403,0,0,0,0,0,0,0
25,90400,3,3006,25904003006,1,13,86,13,46,0,4,0,23,0,8.206654619,7.02314768,15.2298023,0,0,0,0,0,0,0
25,90400,3,3007,25904003007,1,13,62,9,36,2,0,0,12,3,5.129159137,3.51157384,8.640732977,0,0,0,0,0,0,0
25,90400,3,3008,25904003008,1,13,40,7,20,0,0,0,13,0,2.051663655,1.170524613,3.222188268,0,0,0,0,0,0,0
25,90400,3,3009,25904003009,1,13,5,0,0,0,0,0,5,0,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,90400,4,4000,25904004000,1,13,191,34,78,12,0,1,43,23,22.5683002,7.608409987,30.17671019,0,0,0,0,0,0,0
25,90400,4,4001,25904004001,1,13,246,28,127,6,6,0,39,40,19.49080472,8.7789346,28.26973932,0,0,0,0,0,0,0
25,90400,4,4002,25904004002,1,13,84,11,22,0,0,0,46,5,4.103327309,6.437885373,10.54121268,0,0,0,0,0,0,0
25,90400,4,4003,25904004003,1,13,95,1,71,0,0,0,18,5,6.154990964,3.51157384,9.666564804,0,0,0,0,0,0,0
25,90400,4,4004,25904004004,1,13,254,14,145,0,2,0,66,27,24.61996386,14.04629536,38.66625922,0,0,0,0,0,0,0
25,90600,1,1000,25906001000,1,13,240,45,120,5,1,0,45,24,24.61996386,23.41049227,48.03045612,0,0,0,0,0,0,0
25,90600,1,1001,25906001001,1,13,74,10,31,1,0,0,21,11,1.025831827,3.51157384,4.537405667,0,0,0,0,0,0,0
25,90600,1,1002,25906001002,1,13,120,17,66,0,0,0,25,12,15.38747741,7.608409987,22.9958874,0,0,0,0,0,0,0
25,90600,1,1003,25906001003,1,13,65,0,33,0,2,0,24,6,1.025831827,2.341049227,3.366881054,0,0,0,0,0,0,0
25,90600,1,1004,25906001004,1,13,5,1,4,0,0,0,0,0,1.025831827,0.585262307,1.611094134,0,0,0,0,0,0,0
25,90600,1,1005,25906001005,1,13,169,4,131,4,3,3,7,17,7.180822792,8.7789346,15.95975739,0,0,0,0,0,0,0
25,90600,1,1006,25906001006,1,13,82,14,41,1,0,0,18,8,7.180822792,0.585262307,7.766085098,0,0,0,0,0,0,0
25,90600,1,1007,25906001007,1,13,91,4,51,0,0,0,31,5,9.232486446,3.51157384,12.74406029,0,0,0,0,0,0,0
25,90600,1,1008,25906001008,1,13,76,14,52,0,0,0,2,8,5.129159137,1.75578692,6.884946057,0,0,0,0,0,0,0
25,90600,1,1009,25906001009,1,13,55,0,24,0,0,0,19,12,7.180822792,2.926311533,10.10713432,0,0,0,0,0,0,0
25,90600,1,1010,25906001010,1,13,117,12,55,0,2,0,28,20,10.25831827,4.096836147,14.35515442,0,0,0,0,0,0,0
25,90600,2,2000,25906002000,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90600,2,2001,25906002001,1,13,137,3,31,0,18,0,75,10,5.129159137,8.193672294,13.32283143,0,0,0,0,0,0,0
25,90600,2,2002,25906002002,1,13,5,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,90600,2,2003,25906002003,1,13,25,3,3,0,0,0,16,3,2.051663655,0,2.051663655,0,0,0,0,0,0,0
25,90600,2,2004,25906002004,1,13,96,11,44,0,0,0,39,2,5.129159137,1.75578692,6.884946057,0,0,0,0,0,0,0
25,90600,2,2005,25906002005,1,13,132,14,36,0,0,0,60,22,9.232486446,5.852623067,15.08510951,458,0,458,458,2,0,2
25,90600,2,2006,25906002006,1,13,55,6,27,0,0,0,17,5,3.077495482,1.170524613,4.248020095,0,0,0,0,0,0,0
25,90600,2,2007,25906002007,1,13,38,7,15,0,0,0,16,0,2.051663655,0.585262307,2.636925961,0,0,0,0,0,0,0
25,90600,2,2008,25906002008,1,13,114,1,36,3,0,0,60,14,12.30998193,5.26736076,17.57734269,0,0,0,0,0,0,0
25,90600,2,2009,25906002009,1,13,127,17,37,0,0,0,62,11,9.232486446,6.437885373,15.67037182,0,0,0,0,0,0,0
25,90600,2,2010,25906002010,1,13,73,7,29,0,2,0,30,5,4.103327309,0.585262307,4.688589616,0,0,0,0,0,0,0
25,90600,2,2011,25906002011,1,13,73,15,24,0,0,0,20,14,6.154990964,2.341049227,8.496040191,0,0,0,0,0,0,0
25,90600,2,2012,25906002012,1,13,68,11,11,0,7,0,35,4,4.103327309,1.170524613,5.273851923,0,0,0,0,0,0,0
25,90600,2,2013,25906002013,1,13,115,6,35,0,0,0,52,22,8.206654619,5.852623067,14.05927769,0,0,0,0,0,0,0
25,90600,2,2014,25906002014,1,13,60,2,29,2,0,0,27,0,3.077495482,4.682098453,7.759593936,0,0,0,0,0,0,0
25,90600,2,2015,25906002015,1,13,136,9,48,0,1,0,70,8,6.154990964,5.26736076,11.42235172,0,0,0,0,0,0,0
25,90700,1,1000,25907001000,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90700,1,1001,25907001001,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90700,1,1002,25907001002,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90700,1,1003,25907001003,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90700,1,1004,25907001004,1,13,100,67,0,0,33,0,0,0,0,3.51157384,3.51157384,0,0,0,0,0,0,0
25,90700,1,1005,25907001005,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90700,1,1006,25907001006,1,13,170,138,8,0,19,0,5,0,8.206654619,7.02314768,15.2298023,0,0,0,0,0,0,0
25,90700,1,1007,25907001007,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90700,1,1008,25907001008,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90700,1,1009,25907001009,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90700,1,1010,25907001010,1,13,51,24,10,0,10,0,7,0,2.051663655,1.75578692,3.807450575,0,0,0,0,0,0,0
25,90700,1,1011,25907001011,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90700,1,1012,25907001012,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90700,1,1013,25907001013,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,90700,1,1014,25907001014,1,13,302,129,27,0,113,0,25,8,10.25831827,8.7789346,19.03725287,0,0,0,0,0,0,0
25,90700,1,1015,25907001015,1,13,64,45,0,0,17,0,2,0,4.103327309,3.51157384,7.61490115,0,0,0,0,0,0,0
25,90700,1,1016,25907001016,1,13,149,66,7,0,73,0,0,3,2.051663655,4.682098453,6.733762108,0,0,0,0,0,0,0
25,90700,1,1017,25907001017,1,13,202,119,13,0,52,0,2,16,5.129159137,5.852623067,10.9817822,0,0,0,0,0,0,0
25,90700,1,1018,25907001018,1,13,180,90,41,0,39,0,4,6,4.103327309,2.926311533,7.029638843,0,0,0,0,0,0,0
25,90700,2,2000,25907002000,1,13,229,195,13,0,19,0,2,0,7.180822792,5.26736076,12.44818355,0,0,0,0,0,0,0
25,90700,2,2001,25907002001,1,13,284,210,30,3,18,0,7,16,5.129159137,5.852623067,10.9817822,0,0,0,0,0,0,0
25,90700,2,2002,25907002002,1,15,255,182,29,0,25,0,18,1,8.206654619,6.437885373,14.64453999,106,0,106,106,1,0,1
25,90700,2,2003,25907002003,1,15,230,199,12,2,11,0,5,1,6.154990964,4.096836147,10.25182711,0,0,0,0,0,0,0
25,90700,2,2004,25907002004,1,15,225,156,0,1,55,0,8,5,9.232486446,2.926311533,12.15879798,0,0,0,0,0,0,0
25,90700,2,2005,25907002005,1,15,30,22,0,0,2,0,2,4,1.025831827,1.170524613,2.196356441,0,0,0,0,0,0,0
25,90700,3,3000,25907003000,1,15,82,53,10,0,0,0,12,7,3.077495482,1.170524613,4.248020095,0,0,0,0,0,0,0
25,90700,3,3001,25907003001,1,15,152,111,5,1,18,0,14,3,5.129159137,1.170524613,6.29968375,0,0,0,0,0,0,0
