COUNTYA,COUSUBA,SCHOOL_NAME,ZCTA,K,GR1,GR2,GR3,GR4,GR5,GR6,GR7,GR8,GR9,GR10,GR11,GR12,Total
5,,City on a Hill Charter Public School New Bedford,02740,0,0,3,2,3,4,2,8,4,6,11,4,9,56
5,35425,Elizabeth Carter Brooks,02740,102,112,0,0,0,0,0,0,0,0,0,0,0,214
5,35425,Ellen R Hathaway,02740,46,41,31,43,38,28,0,0,0,0,0,0,0,227
17,35425,HOLY FAMILY-HOLY NAME,02740,0,0,0,0,0,0,0,53,58,66,59,65,50,351
5,35425,James B Congdon,02740,39,41,45,47,35,52,0,0,0,0,0,0,0,259
5,35425,John Avery Parker,02740,43,46,43,40,44,41,0,0,0,0,0,0,0,257
5,35425,Keith Middle School,02740,255,0,0,0,0,0,0,0,0,0,0,0,0,255
17,35425,KENNEDY DONOVAN CENTER SCHOOL,02740,93,78,84,71,99,0,0,0,0,0,0,0,0,425
17,35425,NAZARENE CHRISTIAN ACADEMY,02740,54,37,38,35,39,33,0,0,0,0,0,0,0,236
5,35425,New Bedford High,02740,21,35,33,33,29,36,34,0,0,0,0,0,0,221
17,35425,OUR SISTERS' SCHOOL,02740,68,68,57,52,68,59,54,0,0,0,0,0,0,426
5,35425,Renaissance Community Innovation School,02740,41,42,37,39,42,0,0,0,0,0,0,0,0,201
5,35425,Sgt Wm H Carney Academy,02740,33,42,39,46,30,29,0,0,0,0,0,0,0,219
17,35425,ST JAMES-ST JOHN,02740,68,57,53,50,42,44,0,0,0,0,0,0,0,314
5,35425,Thomas R Rodman,02740,0,0,0,0,0,0,0,147,109,0,0,0,0,256
5,35425,Trinity Day Academy,02740,36,37,38,35,40,42,0,0,0,0,0,0,0,228
5,35425,Whaling City Junior/Senior High School,02740,80,76,98,0,0,0,0,0,0,0,0,0,0,254
5,7980,Acushnet Elementary School,02743,47,61,55,49,52,47,45,48,41,0,0,0,0,445
5,7980,Albert F Ford Middle School,02743,65,83,70,88,94,84,0,0,0,0,0,0,0,484
5,35425,Irwin M. Jacobs Elementary School,02744,0,0,0,0,55,63,57,44,39,0,0,0,0,258
5,35425,John B Devalles,02744,21,44,51,56,35,51,0,0,0,0,0,0,0,258
5,35425,Roosevelt Middle School,02744,34,40,35,45,47,54,0,0,0,0,0,0,0,255
5,35425,William H Taylor,02744,38,52,40,46,40,40,0,0,0,0,0,0,0,256
17,35425,ALL SAINTS CATHOLIC SCHOOL,02745,0,0,0,0,0,0,0,0,0,108,114,102,102,426
5,35425,Casimir Pulaski,02745,58,41,38,70,49,0,0,0,0,0,0,0,0,256
5,35425,Charles S Ashley,02745,37,40,51,43,45,44,0,0,0,0,0,0,0,260
5,35425,Elwyn G Campbell,02745,48,54,45,48,51,0,0,0,0,0,0,0,0,246
5,14885,Gr New Bedford Vocational Technical,02745,38,40,51,39,56,37,0,0,0,0,0,0,0,261
5,35425,Jireh Swift,02745,37,42,42,43,41,51,0,0,0,0,0,0,0,256
5,35425,Normandin Middle School,02745,55,45,53,51,51,0,0,0,0,0,0,0,0,255
5,,Alma del Mar Charter School,02746,66,62,64,87,70,76,0,0,0,0,0,0,0,425
5,35425,Carlos Pacheco,02746,37,44,29,36,55,56,0,0,0,0,0,0,0,257
5,,Global Learning Charter Public School,02746,0,0,0,0,0,0,67,67,57,43,28,0,0,262
5,35425,Hayden/McFadden,02746,0,0,138,120,0,0,0,0,0,0,0,0,0,258
7,69940,BISHOP STANG HIGH,02747,38,41,54,49,70,68,124,181,237,378,357,309,277,2183
5,69940,Dartmouth Middle,02747,7,5,6,4,6,0,0,0,0,0,0,0,0,28
5,69940,George H Potter,02747,3,1,6,3,3,4,3,6,3,4,2,4,7,49
5,69940,James M. Quinn School,02747,0,3,3,5,3,9,3,4,3,0,0,0,0,33
5,69940,Andrew B. Cushman School,02748,0,8,9,13,8,9,2,2,0,0,0,0,0,51
7,69940,DARTMOUTH EARLY LEARNING CENTER,02748,0,0,0,0,0,0,0,0,0,521,557,512,474,2064
5,69940,Dartmouth High,02748,0,0,0,0,0,0,0,0,0,6,6,4,9,25
7,69940,FRIENDS ACADEMY,02748,0,0,0,0,0,0,0,0,0,581,567,521,478,2147
5,69940,Joseph Demello,02748,0,0,0,0,0,0,0,0,0,17,14,11,8,50
7,69940,SCHWARTZ CENTER SCHOOL,02748,0,0,0,0,0,0,0,0,0,549,542,515,518,2124
5,48955,Amvet Boulevard,02760,0,35,52,58,50,59,0,0,0,0,0,0,0,254
5,48955,Community,02760,55,67,73,0,0,0,0,0,0,0,0,0,0,195
5,48955,Falls,02760,41,43,42,37,44,47,0,0,0,0,0,0,0,254
5,48955,Joseph W Martin Jr Elementary,02760,20,28,36,32,40,38,0,0,0,0,0,0,0,194
5,48955,North Attleboro High,02760,0,55,48,47,39,61,0,0,0,0,0,0,0,250
5,48955,North Attleborough Early Learning Center,02760,23,27,27,28,27,24,24,20,28,0,0,0,0,228
5,48955,North Attleborough Middle,02760,0,52,57,48,51,43,0,0,0,0,0,0,0,251
5,48955,Roosevelt Avenue,02760,41,49,58,53,52,0,0,0,0,0,0,0,0,253
17,48955,ST MARY SACRED HEART,02760,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,14640,Anna Ware Jackson,02762,0,0,0,0,0,114,134,135,124,0,0,0,0,507
21,14640,Beatrice H Wood Elementary,02762,58,70,64,65,70,87,73,0,0,0,0,0,0,487
5,5595,Dighton-Rehoboth Regional High School,02764,1,1,76,66,69,60,0,0,0,0,0,0,0,273
5,68050,Henri A. Yelle,02766,41,39,48,42,32,48,0,0,0,0,0,0,0,250
5,68050,J C Solmonese,02766,41,30,30,25,30,22,32,0,0,0,0,0,0,210
5,68050,L G Nourse Elementary,02766,52,58,60,57,0,0,0,0,0,0,0,0,0,227
5,68050,Norton High,02766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,68050,Norton Middle,02766,0,0,0,0,0,0,0,0,0,41,50,65,93,249
5,71095,Laliberte Elementary School,02767,37,44,25,30,43,49,44,0,0,0,0,0,0,272
5,71095,Merrill Elementary School,02767,0,0,0,0,0,0,0,22,25,62,57,63,70,299
5,71095,Raynham Middle School,02767,25,19,25,15,32,18,21,17,19,11,17,13,9,241
9,5595,CEDAR BROOK SDA SCHOOL,02769,48,51,38,54,66,54,0,0,0,0,0,0,0,311
5,5595,Dorothy L Beckwith,02769,54,59,52,53,55,0,0,0,0,0,0,0,0,273
5,5595,Palmer River,02769,39,41,41,40,50,31,0,0,0,0,0,0,0,242
5,71025,Old Colony Regional Vocational Technical,02770,48,47,30,43,43,38,0,0,0,0,0,0,0,249
23,50250,Rochester Memorial,02770,0,0,0,0,0,0,287,316,255,0,0,0,0,858
5,17895,Dr. Kevin M. Hurley Middle School,02771,0,0,0,0,0,0,0,49,51,38,39,40,31,248
5,17895,George R Martin,02771,48,41,37,46,36,41,0,0,0,0,0,0,0,249
5,17895,Mildred Aitken School,02771,98,91,0,0,0,0,0,0,0,0,0,0,0,189
5,17895,Seekonk High,02771,37,52,42,39,37,41,0,0,0,0,0,0,0,248
5,1885,Elizabeth S Brown,02777,79,62,86,0,0,0,0,0,0,0,0,0,0,227
5,1885,Gardner,02777,57,42,45,47,54,0,0,0,0,0,0,0,0,245
5,1885,Joseph Case High,02777,41,42,39,48,41,33,0,0,0,0,0,0,0,244
5,1885,Joseph Case Jr High,02777,0,0,0,0,0,0,76,86,82,0,0,0,0,244
5,1885,Joseph G Luther,02777,27,30,40,34,35,31,33,0,0,0,0,0,0,230
27,1885,JRI MEADOWRIDGE ACADEMY SCHOOL,02777,0,0,187,201,0,0,0,0,0,0,0,0,0,388
27,1885,JRI MEADOWRIDGE SWANSEA WOOD SCHOOL,02777,0,0,0,0,0,0,0,0,0,106,104,94,84,388
5,1885,Mark G Hoyle Elementary,02777,0,0,0,0,0,0,0,45,44,39,37,40,40,245
27,1885,STEVENS SCHOOL,02777,0,0,0,0,0,121,118,148,0,0,0,0,0,387
5,34655,Berkley Community School,02779,0,0,0,0,0,0,0,0,0,83,78,76,83,320
5,34655,Berkley Middle School,02779,0,0,0,0,0,0,0,0,0,62,76,72,99,309
5,2480,Benjamin Friedman Middle,02780,42,42,38,25,22,24,0,0,0,0,0,0,0,193
5,73335,Bristol-Plymouth Vocational Technical,02780,29,31,34,22,29,30,20,0,0,0,0,0,0,195
27,2480,COYLE CASSIDY HIGH SCHOOL AND MIDDLE SCHOOL,02780,0,0,0,0,0,0,150,120,116,0,0,0,0,386
5,2480,Edmund Hatch Bennett,02780,50,58,47,40,48,0,0,0,0,0,0,0,0,243
5,2480,Edward F. Leddy Preschool,02780,55,71,60,57,0,0,0,0,0,0,0,0,0,243
5,2480,Elizabeth Pole,02780,66,59,57,60,0,0,0,0,0,0,0,0,0,242
5,2480,H H Galligan,02780,54,47,47,50,43,0,0,0,0,0,0,0,0,241
5,2480,Hopewell,02780,27,37,45,40,52,41,0,0,0,0,0,0,0,242
5,2480,John F Parker Middle,02780,33,40,40,33,35,38,0,0,0,0,0,0,0,219
5,2480,Joseph C Chamberlain,02780,28,35,21,39,28,37,38,0,0,0,0,0,0,226
5,2480,Mulcahey Elementary School,02780,28,30,28,37,42,44,0,0,0,0,0,0,0,209
5,2480,Taunton Alternative High School,02780,43,34,32,39,27,33,0,0,0,0,0,0,0,208
5,2480,Taunton High,02780,67,49,42,39,43,0,0,0,0,0,0,0,0,240
5,61800,Alice A Macomber,02790,26,19,23,23,24,17,28,0,0,0,0,0,0,160
5,61800,Westport Elementary,02790,40,40,40,40,40,40,0,0,0,0,0,0,0,240
5,61800,Westport Junior/Senior High School,02790,0,0,0,0,0,0,88,83,68,0,0,0,0,239
15,61380,John F Kennedy Middle School,01062,49,54,54,54,57,37,40,33,24,0,0,0,0,402
17,75400,John F Kennedy Middle School,01801,68,66,83,68,68,63,0,0,0,0,0,0,0,416
13,54415,Washington,01108,0,0,0,0,0,0,0,0,0,218,247,221,256,942
17,13590,Washington,01851,47,127,118,117,136,134,0,0,0,0,0,0,0,679
3,20100,Kittredge,01235,0,0,0,0,0,0,0,184,188,0,0,0,0,372
9,45560,Kittredge,01845,0,0,0,0,0,0,0,0,0,339,264,247,250,1100
27,75015,Lincoln Street,01532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,61590,Lincoln Street,01605,51,52,48,41,41,60,0,0,0,0,0,0,0,293
27,70045,Lincoln School,01453,66,65,62,60,68,72,0,0,0,0,0,0,0,393
17,79740,Lincoln School,01773,0,0,0,0,0,0,229,235,228,0,0,0,0,692
13,54415,Lincoln,01107,0,0,0,0,0,0,0,0,0,132,14,31,11,188
17,380,Lincoln,02176,57,61,59,58,66,0,0,0,0,0,0,0,0,301
13,54415,Liberty,01104,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21,61065,Liberty,02184,73,101,75,96,0,0,0,0,0,0,0,0,0,345
15,28180,Cold Spring,01007,109,119,130,105,138,122,0,0,0,0,0,0,0,723
23,16495,Cold Spring,02360,198,161,191,0,0,0,0,0,0,0,0,0,0,550
27,60015,Elm Street School,01440,0,0,0,0,0,0,131,137,128,0,0,0,0,396
21,25485,Elm Street School,02081,0,0,0,0,0,3,2,3,4,6,7,1,4,30
13,54415,John F Kennedy Middle,01151,0,0,0,0,0,0,0,10,16,21,27,32,25,131
17,26430,John F Kennedy Middle,02452,105,115,93,103,102,92,102,93,83,0,0,0,0,888
27,1605,Memorial School,01568,38,45,63,44,45,43,0,0,0,0,0,0,0,278
21,76380,Memorial School,02052,16,15,17,28,18,18,8,0,0,0,0,0,0,120
27,75015,NOTRE DAME ACADEMY,01609,26,14,19,20,15,23,17,20,17,0,0,0,0,171
11,68400,NOTRE DAME ACADEMY,02043,0,0,0,0,0,103,126,0,0,0,0,0,0,229
3,9175,Williams,01201,81,84,84,82,82,79,76,82,48,0,0,0,0,698
17,39835,Williams,02466,0,0,0,0,0,0,0,0,0,180,157,171,157,665
17,31085,Johnson,01760,0,0,0,0,0,0,12,33,28,35,31,24,35,198
9,27480,Johnson,01908,0,2,3,2,4,6,4,4,1,0,0,0,0,26
17,45560,ST MICHAEL ELEMENTARY,01850,12,7,6,8,4,15,12,12,0,0,0,0,0,76
15,13590,ST MICHAEL ELEMENTARY,01844,0,0,0,0,0,0,0,0,0,119,116,113,106,454
5,56375,ST STANISLAUS,01013,0,0,0,0,14,17,15,12,14,0,0,0,0,72
9,45175,ST STANISLAUS,02724,43,48,57,49,61,60,71,76,86,74,72,80,67,844
27,75015,Roosevelt,01604,0,0,0,0,0,0,0,0,0,9,17,4,1,31
17,380,Roosevelt,02176,0,0,0,0,0,0,1,1,7,3,9,5,9,35
9,8085,Veterans Memorial,01906,34,34,24,25,45,40,0,0,0,0,0,0,0,202
9,74595,Veterans Memorial,01930,0,0,0,0,0,0,0,0,0,86,104,88,119,397
27,13485,Park Street School,01747,53,49,45,44,41,45,49,0,0,0,0,0,0,326
3,53050,PARK STREET SCHOOL,02108,62,60,66,58,61,67,0,0,0,0,0,0,0,374
9,50390,Highlands,01923,250,66,0,0,0,0,0,0,0,0,0,0,0,316
21,61065,Highlands,02184,63,51,49,64,51,67,0,0,0,0,0,0,0,345
9,30840,Winthrop,01938,0,0,0,0,0,0,0,0,0,553,508,549,401,2011
17,380,Winthrop,02176,0,0,0,0,0,0,146,145,141,0,0,0,0,432
9,40990,Glover,01945,88,119,88,109,112,121,0,0,0,0,0,0,0,637
21,11525,Glover,02186,53,67,52,58,0,0,0,0,0,0,0,0,0,230
9,39100,West Elementary,01810,0,0,0,0,0,0,0,0,0,502,538,497,524,2061
23,16495,West Elementary,02360,55,0,0,0,0,0,0,0,0,0,0,0,0,55
27,5805,Woodland,01757,62,63,58,70,73,66,0,0,0,0,0,0,0,392
17,58825,Woodland,02493,0,0,0,0,0,18,15,18,16,0,0,0,0,67
3,53050,NATIVITY PREP SCHOOL,02130,0,0,0,0,0,0,0,0,0,607,591,526,551,2275
17,35425,NATIVITY PREP SCHOOL,02130,0,0,0,0,0,0,0,214,212,0,0,0,0,426
27,35075,ST JOSEPH,01570,0,0,0,210,203,208,0,0,0,0,0,0,0,621
9,43580,ST JOSEPH,02719,57,60,64,74,55,0,0,0,0,0,0,0,0,310
9,45560,Franklin,01845,0,0,0,0,0,0,285,258,212,0,0,0,0,755
17,39835,Franklin,02465,14,12,10,14,11,9,17,12,11,8,14,7,8,147
3,53050,SACRED HEART ELEMENTARY,02131,92,95,91,92,89,0,0,0,0,0,0,0,0,459
27,63345,SACRED HEART ELEMENTARY,02188,67,80,63,0,0,0,0,0,0,0,0,0,0,210
21,63165,Downey,02090,0,0,0,0,0,0,0,0,9,44,49,55,53,210
23,77990,Downey,02302,47,68,69,55,40,46,0,0,0,0,0,0,0,325
21,61065,South Middle School,02184,0,0,0,0,0,0,0,0,0,318,341,328,331,1318
23,77990,South Middle School,02301,0,60,57,64,81,72,0,0,0,0,0,0,0,334
21,61065,East Middle School,02184,0,0,0,0,0,0,497,460,373,0,0,0,0,1330
23,77990,East Middle School,02302,51,54,57,61,62,50,0,0,0,0,0,0,0,335
13,58650,ST MARY,02048,0,0,0,100,120,117,123,0,0,0,0,0,0,460
23,31645,ST MARY,02445,27,17,20,5,15,10,12,0,0,0,0,0,0,106
9,43300,Centerville Elementary,01915,97,105,120,129,139,141,127,127,138,0,0,0,0,1123
1,16180,Centerville Elementary,02632,0,0,0,0,0,0,0,0,0,145,116,123,112,496
17,60330,South,02180,79,64,72,71,63,75,0,0,0,0,0,0,0,424
5,33920,South,02726,0,0,0,85,77,84,0,0,0,0,0,0,0,246
27,63345,ST FRANCIS XAVIER,02190,22,0,0,0,0,0,0,0,0,0,0,0,0,22
1,7980,ST FRANCIS XAVIER,02743,0,0,0,0,0,0,90,111,116,0,0,0,0,317
17,39835,Peirce,02465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,55500,Peirce,02474,92,92,92,92,92,92,52,52,52,0,0,0,0,708
21,80685,Lawrence,02446,54,50,52,48,54,51,49,39,51,0,0,0,0,448
1,45245,Lawrence,02540,0,0,0,0,0,0,0,0,3,5,1,0,0,9
15,37490,Center School,01027,0,11,6,7,14,15,9,11,9,21,21,37,33,194
27,30700,Center School,01775,75,77,68,76,94,0,0,0,0,0,0,0,0,390
5,37560,Center School,02375,45,53,49,47,42,37,0,0,0,0,0,0,0,273
27,37420,ST JOHN THE EVANGELIST,02481,81,76,96,88,0,0,0,0,0,0,0,0,0,341
3,975,ST JOHN THE EVANGELIST,02703,52,54,59,50,56,57,51,53,41,0,0,0,0,473
13,4825,Center,01106,0,0,0,0,0,0,0,0,0,213,255,260,243,971
9,80230,Center,01960,5,2,6,1,1,5,0,1,0,2,1,2,1,27
23,62745,Center,02739,0,0,0,0,0,137,130,150,144,0,0,0,0,561
21,59105,Horace Mann,02038,37,38,35,36,0,0,0,0,0,0,0,0,0,146
17,380,Horace Mann,02176,0,0,0,0,0,8,19,33,59,39,0,0,0,158
17,39835,Horace Mann,02460,22,25,25,23,27,15,0,0,0,0,0,0,0,137
27,18560,ST JOSEPH ELEMENTARY,01880,0,81,51,57,73,58,0,0,0,0,0,0,0,320
11,74525,ST JOSEPH ELEMENTARY,02343,0,0,0,108,112,127,121,0,0,0,0,0,0,468
17,31540,ST JOSEPH ELEMENTARY,02492,42,46,49,53,48,50,52,39,33,0,0,0,0,412
17,13590,Abraham Lincoln,01851,0,0,0,0,0,0,0,0,0,194,161,156,171,682
25,44105,Abraham Lincoln,02151,0,0,0,0,0,0,258,286,276,0,0,0,0,820
5,35425,Abraham Lincoln,02745,107,103,0,0,0,0,0,0,0,0,0,0,0,210
9,39100,South Elementary,01810,86,85,59,60,77,0,0,0,0,0,0,0,0,367
23,68400,South Elementary,02043,42,36,37,26,24,23,0,0,0,0,0,0,0,188
21,72985,South Elementary,02072,0,0,0,0,0,0,0,0,0,336,341,310,288,1275
23,16495,South Elementary,02360,40,41,51,41,32,43,0,0,0,0,0,0,0,248
27,17685,Early Childhood Center,01522,5,6,4,9,9,6,8,8,11,0,0,0,0,66
17,52560,Early Childhood Center,01752,0,0,4,6,18,23,30,33,53,0,0,0,0,167
21,78235,Early Childhood Center,02026,65,63,54,73,62,69,0,0,0,0,0,0,0,386
17,380,Early Childhood Center,02176,75,74,74,75,82,74,75,70,70,0,0,0,0,669
13,46925,Memorial,01089,44,39,41,38,42,43,37,0,0,0,0,0,0,284
27,71620,Memorial,01475,0,0,103,143,133,0,0,0,0,0,0,0,0,379
27,13485,Memorial,01747,0,0,0,0,0,0,28,66,59,43,52,31,47,326
27,5805,Memorial,01757,0,0,0,0,0,0,0,0,0,0,1,0,0,1
17,31085,Memorial,01760,0,0,0,0,0,0,107,117,128,0,0,0,0,352
17,2690,Memorial,01803,6,5,2,2,4,1,3,7,2,5,3,3,1,44
17,44385,John F Kennedy,01821,143,0,0,0,0,0,0,0,0,0,0,0,0,143
21,16425,John F Kennedy,02021,0,0,0,0,0,0,0,0,0,237,193,241,207,878
25,53050,John F Kennedy,02130,58,60,61,47,61,69,54,62,53,0,0,0,0,525
17,38540,John F Kennedy,02144,0,0,0,2,9,9,12,12,13,15,21,24,21,138
23,77990,John F Kennedy,02301,49,47,49,43,53,52,0,0,0,0,0,0,0,293
21,74525,John F Kennedy,02343,19,23,14,18,17,15,20,0,0,0,0,0,0,126
