COUNTYA,TRACTA,BLKGRPA,CODE,SDELMA,SDSECA,SDELMA_2,SDSECA_2,TOTPOP,WHITE,BLACK,AMIN,ASIAN,NHPI,OTHER,2MORE,OTHER_2MORE,3MORE,<.50,.50-.99,1.00-1.24,1.25-1.49,1.50-1.84,1.85-1.99,>2.00,TOT_INCOME_POP,TOTHOUSE,INCOME,TOT K-5,TOT 6-8,TOT ELEM,TOT SEC,ENROLL_K-5,ENROLL_6-8,ENROLL_K-8,ENROLL_9-12,TOT_ENROLL,NUM_SCHOOLS,NUM_K-5_,NUM_6-8_SCHOOL,NUM_K-8_SCHOOL,NUM_9-12_SCHOOLS
21,412300,2,214123002,12810,12810,201,201,835,723,0,0,74,0,0,38,0,38,41,0,47,0,0,36,711,835,300,40758400,104.6348464,74.91357526,179.5484216,31.875,284,0,284,0,284,1,1,0,1,0
21,412300,3,214123003,12810,12810,201,201,758,652,54,0,42,0,0,10,0,10,81,11,0,0,29,0,637,758,237,28756900,56.4207505,37.45678763,93.87753813,33.75,0,0,0,0,0,0,0,0,0,0
21,412300,4,214123004,12810,12810,201,201,1916,1791,0,0,77,0,0,48,0,48,10,29,0,10,0,0,1867,1916,673,86734000,160.0297651,80.76619832,240.7959634,72.5,0,0,0,0,0,0,0,0,0,0
21,413100,1,214131001,9060,9060,144,144,1154,1145,0,0,0,0,0,9,0,9,0,22,0,0,65,49,1018,1154,424,34353800,71.80822792,53.84413221,125.6523601,60,0,0,0,0,0,0,0,0,0,0
21,413100,2,214131002,9060,9060,144,144,1048,1048,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1034,1048,378,35320900,55.39491868,30.43363995,85.82855863,33.75,0,0,0,0,0,0,0,0,0,0
21,413100,3,214131003,9060,9060,144,144,1135,859,0,0,246,0,30,0,0,0,46,0,0,0,18,0,1071,1135,399,40907900,84.11820984,54.42939452,138.5476044,56.25,261,0,261,0,261,1,1,0,1,0
21,413100,4,214131004,9060,9060,144,144,748,639,15,0,48,0,33,13,0,13,0,95,48,27,0,0,578,748,466,28934200,37.95577761,29.26311533,67.21889295,29.375,0,0,0,0,0,0,0,0,0,0
21,413100,5,214131005,9060,9060,144,144,1557,1380,132,0,14,0,0,31,0,31,68,95,83,0,74,0,1206,1526,549,51783300,82.06654619,39.21257455,121.2791207,41.25,0,0,0,0,0,0,0,0,0,0
21,413200,1,214132001,9060,9060,144,144,1139,1075,44,0,0,0,20,0,0,0,0,0,0,15,77,28,865,985,453,34512900,38.98160944,24.58101688,63.56262632,33.125,0,0,0,0,0,0,0,0,0,0
21,413200,2,214132002,9060,9060,144,144,1681,1467,155,0,0,0,45,14,0,14,0,15,27,0,262,15,1362,1681,630,60997200,83.09237802,50.33255837,133.4249364,51.875,585,0,585,0,585,2,2,0,2,0
21,413200,3,214132003,9060,9060,144,144,1465,1313,69,0,20,0,63,0,0,0,17,64,0,15,79,0,1207,1382,558,50686400,46.16243223,28.67785303,74.84028526,32.5,0,0,0,0,0,0,0,0,0,0
21,413200,4,214132004,9060,9060,144,144,1818,1531,82,0,92,0,31,82,0,82,94,0,0,55,74,0,1595,1818,917,71703600,124.1256511,62.62306681,186.7487179,58.125,225,0,225,0,225,1,1,0,1,0
21,413300,1,214133001,9060,9060,144,144,2366,1936,159,0,165,0,91,15,0,15,68,225,186,115,63,0,1681,2338,962,78597300,179.5205698,102.4209037,281.9414735,94.375,0,0,0,0,0,0,0,0,0,0
21,413300,2,214133002,9060,9060,144,144,1148,1121,8,0,19,0,0,0,0,0,0,16,42,28,0,0,1062,1148,476,50820700,69.75656426,46.82098453,116.5775488,49.375,0,0,0,987,987,1,0,0,0,1
21,413300,3,214133003,9060,9060,144,144,1303,1229,0,0,42,0,0,32,0,32,0,0,0,0,0,0,1303,1303,456,46180700,55.39491868,50.33255837,105.7274771,43.75,268,0,268,0,268,1,1,0,1,0
21,413401,1,214134011,9060,9060,144,144,1146,1041,90,0,0,0,0,15,8,7,76,21,43,16,121,0,815,1092,509,29164200,43.08493675,20.48418073,63.56911748,26.25,0,0,0,0,0,0,0,0,0,0
21,413401,2,214134012,9060,9060,144,144,1376,1362,14,0,0,0,0,0,0,0,0,12,0,17,15,0,1332,1376,538,53553700,80.01488253,47.99150915,128.0063917,35.625,0,0,0,0,0,0,0,0,0,0
21,413401,3,214134013,9060,9060,144,144,923,817,17,0,50,0,0,39,0,39,0,0,123,0,17,0,783,923,456,32661300,49.23992771,24.58101688,73.82094459,25.625,0,0,0,0,0,0,0,0,0,0
21,413402,1,214134021,9060,9060,144,144,1514,1133,98,0,190,0,93,0,0,0,168,45,0,0,18,17,1038,1286,474,46107100,65.65323695,38.62731224,104.2805492,43.75,0,0,0,0,0,0,0,0,0,0
21,413402,2,214134022,9060,9060,144,144,1806,780,121,0,416,0,316,173,0,173,9,56,15,44,113,11,1558,1806,749,53541900,129.2548102,37.45678763,166.7115979,58.125,0,0,0,0,0,0,0,0,0,0
21,413402,3,214134023,9060,9060,144,144,840,840,0,0,0,0,0,0,0,0,11,0,0,0,51,0,778,840,384,30184400,46.16243223,24.58101688,70.74344911,29.375,0,0,0,0,0,0,0,0,0,0
21,413500,1,214135001,9060,9060,144,144,1908,1377,9,0,135,0,352,35,35,0,28,150,0,55,68,41,1566,1908,726,74868900,81.04071436,45.06519761,126.105912,47.5,0,0,0,0,0,0,0,0,0,0
21,413500,2,214135002,9060,9060,144,144,813,711,47,0,0,0,55,0,0,0,55,28,0,56,18,0,656,813,388,24458400,47.18826406,45.06519761,92.25346167,46.875,316,0,316,0,316,1,1,0,1,0
21,413500,3,214135003,9060,9060,144,144,1487,1356,9,0,0,9,102,11,0,11,26,173,10,0,0,10,1259,1478,596,52060000,74.8857234,62.03780451,136.9235279,65.625,0,0,0,0,0,0,0,0,0,0
21,414100,1,214141001,10620,10620,165,165,734,657,28,0,21,0,0,28,0,28,0,0,0,9,0,0,725,734,276,26766100,57.44658233,36.87152532,94.31810765,33.125,0,0,0,0,0,0,0,0,0,0
21,414100,2,214141002,10620,10620,165,165,667,488,83,0,96,0,0,0,0,0,52,11,0,0,22,26,556,667,241,20600000,57.44658233,25.16627919,82.61286152,21.875,556,0,556,0,556,1,1,0,1,0
21,414100,3,214141003,10620,10620,165,165,2460,1545,273,0,425,116,0,101,0,101,0,129,0,46,53,0,2232,2460,750,138852600,173.3655788,139.292429,312.6580078,123.125,0,0,0,0,0,0,0,0,0,0
21,414100,4,214141004,10620,10620,165,165,1497,1225,71,0,190,0,0,11,0,11,0,9,0,31,10,20,1372,1442,598,73693300,135.4098012,86.61882139,222.0286226,66.875,0,0,0,0,0,0,0,0,0,0
21,414200,1,214142001,10620,10620,165,165,896,678,27,0,191,0,0,0,0,0,0,0,0,0,16,0,880,896,343,63727800,72.83405974,45.65045992,118.4845197,44.375,0,0,0,0,0,0,0,0,0,0
21,414200,2,214142002,10620,10620,165,165,2953,2701,59,0,193,0,0,0,0,0,23,148,0,0,82,0,2700,2953,894,151881000,247.2254704,174.9934297,422.2189001,122.5,532,0,532,0,532,1,1,0,1,0
21,414200,3,214142003,10620,10620,165,165,1258,1147,0,0,111,0,0,0,0,0,0,0,18,0,32,0,1208,1258,431,68168700,90.27320081,71.40200142,161.6752022,58.125,0,872,872,0,872,2,0,1,1,0
21,414200,4,214142004,10620,10620,165,165,2336,1924,165,0,247,0,0,0,0,0,32,0,0,56,16,0,2232,2336,780,158451300,173.3655788,141.6334782,314.999057,133.125,0,0,0,0,0,0,0,0,0,0
21,414300,1,214143001,10620,10620,165,165,2550,2373,10,0,70,0,32,65,9,56,72,107,107,13,59,40,2140,2538,1073,106085500,171.3139152,124.075609,295.3895242,120,0,0,0,0,0,0,0,0,0,0
21,414300,2,214143002,10620,10620,165,165,891,774,0,0,0,0,0,117,58,59,105,68,41,0,0,0,677,891,301,26430500,65.65323695,46.23572223,111.8889592,43.125,481,0,481,0,481,1,1,0,1,0
21,414300,3,214143003,10620,10620,165,165,1193,1021,47,0,107,0,0,18,13,5,12,0,0,81,13,0,1087,1193,451,46693700,125.1514829,67.89042758,193.0419105,65.625,0,0,0,1119,1119,1,0,0,0,1
21,415101,1,214151011,3300,3300,37,37,1768,1661,41,0,36,0,10,20,0,20,32,0,31,81,10,0,1548,1702,696,57934200,101.5573509,66.71990296,168.2772539,52.5,473,0,473,971,1444,3,1,0,1,1
21,415101,2,214151012,3300,3300,37,37,2407,2229,12,16,121,0,0,29,0,29,34,43,40,0,54,0,2236,2407,899,110845200,232.8638248,107.6882644,340.5520892,94.375,0,0,0,0,0,0,0,0,0,0
21,415102,1,214151021,3300,3300,37,37,1850,1631,33,0,100,0,34,52,0,52,16,127,26,0,79,21,1581,1850,708,70062300,109.7640055,74.91357526,184.6775808,62.5,0,0,0,0,0,0,0,0,0,0
21,415102,2,214151022,3300,3300,37,37,1696,1050,342,0,134,0,80,90,0,90,44,78,0,0,139,0,1435,1696,669,48585400,43.08493675,26.92206611,70.00700286,31.25,0,0,0,0,0,0,0,0,0,0
21,415102,3,214151023,3300,3300,37,37,2209,1905,72,0,232,0,0,0,0,0,140,50,0,0,75,33,1911,2209,890,105275900,176.4430743,82.52198524,258.9650595,79.375,0,0,0,0,0,0,0,0,0,0
21,415102,4,214151024,3300,3300,37,37,942,676,266,0,0,0,0,0,0,0,24,23,21,12,0,0,862,942,466,34426100,95.40235994,55.01465683,150.4170168,40.625,0,0,0,0,0,0,0,0,0,0
21,415102,5,214151025,3300,3300,37,37,757,662,58,0,0,0,0,37,21,16,23,0,35,43,97,16,543,757,418,31557400,26.67162751,16.97260689,43.64423441,29.375,0,0,0,0,0,0,0,0,0,0
21,415200,1,214152001,3300,3300,37,37,2963,2827,0,0,136,0,0,0,0,0,50,14,41,14,28,99,2092,2338,1007,110461900,179.5205698,110.0293137,289.5498834,113.75,0,0,0,0,0,0,0,0,0,0
21,415200,2,214152002,3300,3300,37,37,3030,2366,509,0,102,0,0,53,0,53,138,30,32,176,28,159,2323,2886,1073,157907000,226.7088338,143.3892651,370.098099,152.5,0,0,0,0,0,0,0,0,0,0
21,415300,1,214153001,3300,3300,37,37,2309,2132,17,0,160,0,0,0,0,0,0,8,0,14,0,20,2267,2309,832,112228500,215.4246837,128.7577075,344.1823912,103.75,490,768,1258,0,1258,2,1,1,2,0
21,415300,2,214153002,3300,3300,37,37,1315,1260,7,0,48,0,0,0,0,0,11,0,37,0,91,10,1166,1315,436,77450000,80.01488253,63.20832912,143.2232117,46.25,0,0,0,856,856,1,0,0,0,1
21,416101,1,214161011,7980,7980,123,123,808,580,39,0,189,0,0,0,0,0,18,0,0,0,17,0,773,808,239,30258000,69.75656426,26.92206611,96.67863037,40,0,0,0,0,0,0,0,0,0,0
21,416101,2,214161012,7980,7980,123,123,1697,1462,68,0,167,0,0,0,0,0,0,0,16,16,7,105,1553,1697,712,74327500,143.6164558,75.49883756,219.1152934,76.875,0,0,0,0,0,0,0,0,0,0
21,416101,3,214161013,7980,7980,123,123,1655,1632,11,0,0,0,12,0,0,0,0,35,15,0,29,0,1576,1655,579,90108300,156.9522696,87.2040837,244.1563533,73.125,0,0,0,0,0,0,0,0,0,0
21,416101,4,214161014,7980,7980,123,123,1296,1198,44,0,35,0,0,19,0,19,79,14,11,16,12,16,1148,1296,512,101405300,90.27320081,56.77044375,147.0436446,52.5,0,0,0,0,0,0,0,0,0,0
21,416102,1,214161021,7980,7980,123,123,2084,1924,113,0,32,0,15,0,0,0,32,47,45,14,61,15,1118,1332,671,54204500,95.40235994,76.08409987,171.4864598,401.875,0,0,0,0,0,0,0,0,0,0
21,416102,2,214161022,7980,7980,123,123,1122,1009,0,0,113,0,0,0,0,0,0,0,28,0,0,0,1094,1122,359,75916500,72.83405974,49.74729607,122.5813558,45,0,0,0,0,0,0,0,0,0,0
21,416200,1,214162001,7980,7980,123,123,831,427,404,0,0,0,0,0,0,0,0,0,0,0,29,0,802,831,310,29299400,91.29903264,50.91782068,142.2168533,61.875,421,0,421,0,421,1,1,0,1,0
21,416200,2,214162002,7980,7980,123,123,1234,743,427,0,0,0,0,64,50,14,0,248,16,195,0,0,775,1234,385,32795100,76.93738705,37.45678763,114.3941747,34.375,0,0,0,0,0,0,0,0,0,0
21,416200,3,214162003,7980,7980,123,123,1224,1019,114,0,75,0,0,16,0,16,39,0,0,0,0,0,1185,1224,392,61178400,89.24736898,51.50308299,140.750452,42.5,0,979,979,0,979,1,0,1,1,0
21,416200,4,214162004,7980,7980,123,123,784,517,219,0,34,0,0,14,0,14,0,48,17,0,0,48,671,784,267,20032700,41.03327309,28.09259072,69.12586382,22.5,0,0,0,1051,1051,1,0,0,0,1
21,416200,5,214162005,7980,7980,123,123,852,491,201,0,105,0,0,55,0,55,0,0,0,28,0,0,824,852,328,39733700,47.18826406,31.60416456,78.79242862,36.875,0,0,0,0,0,0,0,0,0,0
21,416200,6,214162006,7980,7980,123,123,910,634,264,0,0,0,0,12,12,0,0,11,0,0,12,0,868,891,275,33576800,75.91155522,41.55362377,117.465179,50.625,0,0,0,0,0,0,0,0,0,0
21,416200,7,214162007,7980,7980,123,123,1220,594,474,0,82,0,0,70,11,59,63,104,59,227,29,0,738,1220,438,40017400,97.4540236,62.62306681,160.0770904,73.125,0,0,0,0,0,0,0,0,0,0
21,416300,1,214163001,7980,7980,123,123,1269,1235,0,0,24,0,0,10,10,0,112,0,76,21,45,9,1006,1269,468,77987300,131.3064739,67.89042758,199.1969015,60,616,0,616,0,616,1,1,0,1,0
21,416300,2,214163002,7980,7980,123,123,772,469,259,0,17,0,0,27,0,27,0,8,160,0,17,0,587,772,252,19520800,57.44658233,43.30941069,100.755993,37.5,0,0,0,0,0,0,0,0,0,0
21,416300,3,214163003,7980,7980,123,123,1008,858,117,0,0,0,0,33,0,33,32,20,0,0,0,0,956,1008,403,53731400,78.98905071,49.74729607,128.7363468,40.625,0,0,0,0,0,0,0,0,0,0
21,416300,4,214163004,7980,7980,123,123,849,767,0,0,67,0,3,12,0,12,5,0,0,0,53,0,788,846,280,43129000,92.32486446,31.60416456,123.929029,30,0,0,0,0,0,0,0,0,0,0
21,416300,5,214163005,7980,7980,123,123,932,662,258,0,0,0,0,12,12,0,27,11,37,0,9,0,848,932,367,42772700,51.29159137,28.67785303,79.9694444,24.375,0,0,0,0,0,0,0,0,0,0
21,416400,1,214164001,7980,7980,123,123,1033,1033,0,0,0,0,0,0,0,0,0,0,0,58,156,52,767,1033,393,38195300,68.73073243,29.26311533,97.99384777,26.875,0,0,0,0,0,0,0,0,0,0
21,416400,2,214164002,7980,7980,123,123,464,357,71,0,36,0,0,0,0,0,13,0,0,0,0,0,451,464,188,13120200,48.21409589,26.92206611,75.13616199,30,0,0,0,0,0,0,0,0,0,0
21,416400,3,214164003,7980,7980,123,123,903,801,0,0,102,0,0,0,0,0,0,0,0,0,0,0,903,903,260,31785600,68.73073243,25.16627919,93.89701162,31.25,0,0,0,0,0,0,0,0,0,0
21,416400,4,214164004,7980,7980,123,123,783,762,21,0,0,0,0,0,0,0,0,0,0,0,0,19,764,783,239,30190200,40.00744127,34.53047609,74.53791736,35,0,0,0,0,0,0,0,0,0,0
21,416400,5,214164005,7980,7980,123,123,1233,1233,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1211,1233,361,52235100,88.22153715,43.30941069,131.5309478,55.625,1220,0,1220,0,1220,2,2,0,2,0
21,416400,6,214164006,7980,7980,123,123,897,832,0,0,65,0,0,0,0,0,12,0,12,12,97,65,699,897,334,40622700,71.80822792,38.62731224,110.4355402,31.875,0,0,0,0,0,0,0,0,0,0
21,416400,7,214164007,7980,7980,123,123,807,784,23,0,0,0,0,0,0,0,12,0,0,23,0,0,772,807,323,56725300,73.85989157,40.96836147,114.828253,31.25,0,0,0,0,0,0,0,0,0,0
21,417100,1,214171001,9870,9870,154,154,255,194,0,0,54,0,0,7,0,7,0,46,0,0,0,0,209,255,203,11731400,30.77495482,18.14313151,48.91808633,23.125,0,0,0,0,0,0,0,0,0,0
21,417100,2,214171002,9870,9870,154,154,1252,869,36,0,265,0,0,82,0,82,75,0,0,0,0,86,1091,1252,366,41307300,36.92994579,20.48418073,57.41412652,26.25,0,0,0,0,0,0,0,0,0,0
21,417100,3,214171003,9870,9870,154,154,1373,570,0,0,803,0,0,0,0,0,64,27,0,0,8,0,1274,1373,434,40117300,50.26575954,31.60416456,81.8699241,27.5,344,0,344,0,344,1,1,0,1,0
21,417100,4,214171004,9870,9870,154,154,774,656,43,0,59,0,0,16,0,16,0,0,59,52,0,102,561,774,330,23717000,55.39491868,36.28626301,91.68118169,40.625,336,0,336,0,336,1,1,0,1,0
21,417100,5,214171005,9870,9870,154,154,846,712,0,0,134,0,0,0,0,0,0,6,7,0,0,0,833,846,343,33691500,58.47241416,22.82522996,81.29764412,23.75,0,0,0,0,0,0,0,0,0,0
21,417200,1,214172001,9870,9870,154,154,3124,1349,160,0,1573,0,27,15,0,15,112,153,17,192,292,68,2290,3124,1198,82494400,102.5831827,38.04204993,140.6252327,61.875,0,0,0,0,0,0,0,0,0,0
21,417200,2,214172002,9870,9870,154,154,435,214,0,0,169,0,52,0,0,0,28,17,0,16,0,0,374,435,293,14871200,33.8524503,22.23996765,56.09241796,26.875,441,0,441,0,441,1,1,0,1,0
21,417200,3,214172003,9870,9870,154,154,513,113,39,0,361,0,0,0,0,0,0,74,0,21,11,0,407,513,263,14453100,48.21409589,25.16627919,73.38037507,36.875,0,0,0,0,0,0,0,0,0,0
21,417200,4,214172004,9870,9870,154,154,782,395,0,0,387,0,0,0,0,0,0,217,28,0,0,0,537,782,306,21901600,44.11076858,24.58101688,68.69178546,28.75,0,0,0,0,0,0,0,0,0,0
21,417200,5,214172005,9870,9870,154,154,1192,835,0,0,341,0,0,16,0,16,11,51,0,28,53,0,1049,1192,447,36139800,48.21409589,26.3368038,74.55089969,33.75,0,0,0,0,0,0,0,0,0,0
21,417200,6,214172006,9870,9870,154,154,1072,834,20,0,184,0,0,34,0,34,110,25,39,26,31,18,823,1072,469,33876600,60.52407781,33.94521379,94.4692916,25.625,0,0,0,0,0,0,0,0,0,0
21,417200,7,214172007,9870,9870,154,154,765,307,0,0,375,0,70,13,0,13,0,0,11,11,0,14,729,765,225,17011200,31.80078665,18.72839381,50.52918046,21.875,0,0,0,0,0,0,0,0,0,0
21,417300,1,214173001,9870,9870,154,154,1517,1178,24,0,315,0,0,0,0,0,81,113,102,57,0,8,1156,1517,945,74447600,40.00744127,14.63155767,54.63899893,14.375,0,0,0,0,0,0,0,0,0,0
21,417300,2,214173002,9870,9870,154,154,774,692,24,9,49,0,0,0,0,0,24,9,0,0,0,0,741,774,546,78132700,5.129159137,5.852623067,10.9817822,2.5,0,0,0,0,0,0,0,0,0,0
21,417400,1,214174001,9870,9870,154,154,944,886,0,0,58,0,0,0,0,0,18,0,24,0,0,0,902,944,421,52016100,75.91155522,35.1157384,111.0272936,32.5,0,0,0,0,0,0,0,0,0,0
21,417400,2,214174002,9870,9870,154,154,590,585,0,0,0,0,5,0,0,0,18,0,0,29,13,0,530,590,340,27821800,47.18826406,25.16627919,72.35454325,25,0,0,0,0,0,0,0,0,0,0
21,417400,3,214174003,9870,9870,154,154,671,660,0,0,11,0,0,0,0,0,0,0,0,0,11,0,660,671,267,26024500,28.72329117,22.82522996,51.54852113,25.625,363,0,363,0,363,1,1,0,1,0
21,417501,1,214175011,9870,9870,154,154,1168,717,0,0,451,0,0,0,0,0,58,11,0,0,261,0,838,1168,364,28831700,48.21409589,19.89891843,68.11301431,27.5,0,0,0,0,0,0,0,0,0,0
21,417501,2,214175012,9870,9870,154,154,1402,1231,0,0,153,0,18,0,0,0,0,0,0,37,57,46,1262,1402,603,47079800,57.44658233,31.01890225,88.46548459,51.25,0,0,0,0,0,0,0,0,0,0
21,417501,3,214175013,9870,9870,154,154,1729,1011,0,0,667,0,0,51,0,51,171,23,46,24,78,23,1353,1718,649,53459900,50.26575954,32.18942687,82.45518641,33.75,0,0,0,0,0,0,0,0,0,0
21,417501,4,214175014,9870,9870,154,154,1442,756,0,0,645,0,0,41,0,41,53,0,43,21,45,88,1192,1442,478,37208600,69.75656426,47.40624684,117.1628111,50,0,0,0,0,0,0,0,0,0,0
21,417502,1,214175021,9870,9870,154,154,895,577,73,0,245,0,0,0,0,0,49,0,0,16,69,19,742,895,379,28642200,38.98160944,21.65470535,60.63631479,26.875,322,0,322,0,322,1,1,0,1,0
21,417502,2,214175022,9870,9870,154,154,1172,515,105,0,521,0,31,0,0,0,30,146,60,69,73,74,697,1149,490,29014300,42.05910492,29.26311533,71.32222026,39.375,0,567,567,1249,1816,2,0,1,1,1
21,417502,3,214175023,9870,9870,154,154,1091,608,38,0,445,0,0,0,0,0,175,58,8,34,66,0,750,1091,445,36729700,36.92994579,22.82522996,59.75517575,21.25,0,0,0,0,0,0,0,0,0,0
21,417502,4,214175024,9870,9870,154,154,1586,703,7,0,876,0,0,0,0,0,150,24,44,33,129,0,1206,1586,629,45320400,59.49824599,34.53047609,94.02872208,42.5,0,0,0,0,0,0,0,0,0,0
21,417601,1,214176011,9870,9870,154,154,1182,980,28,0,174,0,0,0,0,0,38,24,13,0,20,9,1078,1182,419,52040300,33.8524503,28.09259072,61.94504102,17.5,0,0,0,0,0,0,0,0,0,0
21,417601,2,214176012,9870,9870,154,154,1946,1309,65,8,297,0,211,56,19,37,15,39,0,49,0,0,1128,1231,515,49259500,90.27320081,44.47993531,134.7531361,148.125,0,0,0,0,0,0,0,0,0,0
21,417601,3,214176013,9870,9870,154,154,996,724,0,0,272,0,0,0,0,0,33,86,0,125,20,28,704,996,426,29451400,46.16243223,26.92206611,73.08449834,32.5,0,0,0,0,0,0,0,0,0,0
21,417601,4,214176014,9870,9870,154,154,1555,529,156,0,675,0,101,94,0,94,0,45,148,203,24,103,1032,1555,770,54702600,54.36908685,21.06944304,75.43852989,32.5,0,0,0,0,0,0,0,0,0,0
21,417602,1,214176021,9870,9870,154,154,1371,1344,0,0,27,0,0,0,0,0,0,39,14,15,48,33,1222,1371,680,51612800,61.54990964,35.70100071,97.25091035,43.75,356,0,356,0,356,1,1,0,1,0
21,417602,2,214176022,9870,9870,154,154,1833,1292,68,0,451,0,22,0,0,0,209,44,28,149,102,0,1301,1833,734,48517100,93.35069629,43.30941069,136.660107,53.125,0,0,0,0,0,0,0,0,0,0
21,417602,3,214176023,9870,9870,154,154,2151,1638,0,0,445,0,0,68,0,68,122,134,81,77,148,52,1537,2151,999,64301900,78.98905071,41.55362377,120.5426745,53.125,0,626,626,0,626,1,0,1,1,0
21,417701,1,214177011,9870,9870,154,154,1615,1112,138,0,277,0,0,88,0,88,39,27,27,0,34,60,1428,1615,864,66147100,45.1366004,33.35995148,78.49655188,29.375,0,0,0,0,0,0,0,0,0,0
21,417701,2,214177012,9870,9870,154,154,928,750,7,0,147,0,16,8,0,8,25,98,99,13,218,13,313,779,465,21062600,9.232486446,2.926311533,12.15879798,7.5,0,0,0,0,0,0,0,0,0,0
21,417701,3,214177013,9870,9870,154,154,1488,982,30,0,476,0,0,0,0,0,0,49,0,50,13,0,1376,1488,765,58747100,28.72329117,25.16627919,53.88957035,30.625,0,0,0,0,0,0,0,0,0,0
21,417701,4,214177014,9870,9870,154,154,1184,889,33,0,231,0,31,0,0,0,0,60,124,73,107,13,731,1108,751,29849600,21.54246837,17.5578692,39.10033758,20.625,0,0,0,0,0,0,0,0,0,0
21,417702,1,214177021,9870,9870,154,154,757,707,27,0,23,0,0,0,0,0,0,0,0,0,0,0,757,757,231,33253800,60.52407781,35.1157384,95.63981622,23.75,349,0,349,0,349,1,1,0,1,0
21,417702,2,214177022,9870,9870,154,154,1203,705,355,0,133,0,0,10,0,10,0,42,26,41,47,12,1035,1203,453,36196500,42.05910492,22.82522996,64.88433488,28.75,0,352,352,0,352,1,0,1,1,0
21,417702,3,214177023,9870,9870,154,154,727,698,0,0,29,0,0,0,0,0,0,30,0,0,70,0,627,727,355,38323300,61.54990964,34.53047609,96.08038574,21.25,0,0,0,0,0,0,0,0,0,0
21,417801,1,214178011,9870,9870,154,154,1009,964,0,0,45,0,0,0,0,0,11,18,0,0,32,34,914,1009,404,39326100,63.6015733,27.50732841,91.10890171,41.875,278,0,278,0,278,1,1,0,1,0
21,417801,2,214178012,9870,9870,154,154,872,817,55,0,0,0,0,0,0,0,0,51,0,0,12,0,809,872,349,25275400,50.26575954,26.92206611,77.18782565,26.25,0,0,0,0,0,0,0,0,0,0
21,417801,3,214178013,9870,9870,154,154,878,850,0,28,0,0,0,0,0,0,0,0,12,22,44,0,800,878,338,29480700,82.06654619,35.70100071,117.7675469,42.5,0,0,0,0,0,0,0,0,0,0
21,417801,4,214178014,9870,9870,154,154,631,631,0,0,0,0,0,0,0,0,0,29,0,12,17,0,573,631,351,28626400,32.82661848,23.41049227,56.23711074,22.5,0,0,0,0,0,0,0,0,0,0
21,417801,5,214178015,9870,9870,154,154,1705,1705,0,0,0,0,0,0,0,0,180,59,0,0,0,30,1436,1705,697,57292600,80.01488253,52.08834529,132.1032278,42.5,0,0,0,0,0,0,0,0,0,0
21,417802,1,214178021,9870,9870,154,154,1646,918,174,0,529,0,10,15,0,15,184,281,164,65,73,68,811,1646,621,32383000,134.3839694,76.08409987,210.4680693,71.25,0,0,0,0,0,0,0,0,0,0
21,417802,2,214178022,9870,9870,154,154,1531,757,151,0,453,0,0,170,0,170,205,373,249,97,185,46,376,1531,680,18726800,90.27320081,59.69675528,149.9699561,76.875,306,0,306,0,306,1,1,0,1,0
21,417901,1,214179011,9870,9870,154,154,1061,893,32,0,136,0,0,0,0,0,0,119,27,27,0,12,876,1061,659,41587500,67.70490061,33.94521379,101.6501144,33.75,0,0,0,0,0,0,0,0,0,0
21,417901,2,214179012,9870,9870,154,154,1227,822,113,0,254,0,38,0,0,0,95,159,49,43,54,0,827,1227,581,41287100,60.52407781,17.5578692,78.08194701,30,0,0,0,0,0,0,0,0,0,0
21,417901,3,214179013,9870,9870,154,154,2124,1811,118,0,195,0,0,0,0,0,187,166,128,273,112,12,1246,2124,1171,39614200,72.83405974,32.18942687,105.0234866,36.25,544,0,544,0,544,1,1,0,1,0
21,417901,4,214179014,9870,9870,154,154,589,205,35,0,337,0,0,12,0,12,11,177,95,13,41,0,252,589,302,8485500,28.72329117,11.11998383,39.84327499,17.5,0,0,0,0,0,0,0,0,0,0
21,417901,5,214179015,9870,9870,154,154,876,628,79,0,92,0,77,0,0,0,161,43,107,0,46,4,515,876,404,22161300,44.11076858,24.58101688,68.69178546,30,0,0,0,0,0,0,0,0,0,0
21,417902,1,214179021,9870,9870,154,154,966,742,0,0,224,0,0,0,0,0,120,38,9,10,44,0,745,966,521,30418400,55.39491868,46.82098453,102.2159032,48.125,0,371,371,0,371,1,0,1,1,0
21,417902,2,214179022,9870,9870,154,154,1308,1034,132,0,93,0,0,49,0,49,74,99,52,33,90,0,960,1308,574,52039400,60.52407781,30.43363995,90.95771776,40.625,0,0,0,0,0,0,0,0,0,0
21,417902,3,214179023,9870,9870,154,154,918,504,0,0,361,0,0,53,0,53,59,13,59,0,0,0,787,918,404,26111000,59.49824599,32.18942687,91.68767285,32.5,0,0,0,0,0,0,0,0,0,0
21,418002,1,214180021,9870,9870,154,154,1626,1242,100,0,228,0,32,24,0,24,22,21,4,60,44,12,1463,1626,843,64290800,75.91155522,19.89891843,95.81047365,28.75,0,0,0,0,0,0,0,0,0,0
21,418002,2,214180022,9870,9870,154,154,657,657,0,0,0,0,0,0,0,0,0,10,0,0,0,0,647,657,300,21755800,32.82661848,11.11998383,43.9466023,22.5,0,0,0,0,0,0,0,0,0,0
