COUNTYA,TRACTA,BLKGRPA,CODE,SDELMA,SDSECA,TOTPOP,WHITE,BLACK,AMIN,ASIAN,NHPI,OTHER,2MORE,OTHER_2MORE,3MORE,<.50,.50-.99,1.00-1.24,1.25-1.49,1.50-1.84,1.85-1.99,>2.00,TOT_INCOME_POP,TOTHOUSE,INCOME,TOT K-5,TOT 6-8,TOT ELEM,TOT SEC,ENROLL_K-5,ENROLL_6-8,ENROLL_K-8,ENROLL_9-12,TOT_ENROLL,NUM_SCHOOLS,NUM_K-5_,NUM_6-8_SCHOOL,NUM_K-8_SCHOOL,NUM_9-12_SCHOOLS
25,81100,1,25811001,2790,2790,1387,925,135,0,98,0,229,0,0,0,246,196,26,24,185,49,578,1304,474,31672800,47.18826406,30.43363995,77.62190401,61.875,0,1888,1888,1248,3136,2,0,2,2,2
25,81100,2,25811002,2790,2790,1787,826,421,14,408,0,25,93,68,25,276,320,105,25,104,182,775,1787,842,42889400,24.61996386,14.04629536,38.66625922,37.5,0,0,0,0,0,0,0,0,0,0
25,81100,3,25811003,2790,2790,962,646,183,9,53,0,37,34,0,34,17,53,9,8,12,0,522,621,357,31828100,12.30998193,10.53472152,22.84470345,10,0,0,0,0,0,0,0,0,0,0
25,81200,1,25812001,2790,2790,2089,300,1207,48,0,0,458,76,23,53,677,571,277,105,199,0,260,2089,661,13456100,261.587116,130.5134944,392.1006104,140.625,0,0,0,0,0,0,0,0,0,0
25,81200,2,25812002,2790,2790,1172,544,246,0,9,0,287,86,18,68,14,0,26,377,55,20,680,1172,388,33717700,42.05910492,28.67785303,70.73695795,48.125,0,0,0,0,0,0,0,0,0,0
25,81300,1,25813001,2790,2790,2018,313,846,0,115,0,613,131,33,98,499,566,112,170,371,0,300,2018,765,18648100,115.9189965,82.52198524,198.4409817,81.875,283,72,355,0,355,1,1,1,1,0
25,81300,2,25813002,2790,2790,2205,243,1265,0,180,0,467,50,7,43,343,325,142,213,37,9,842,1911,715,30041900,123.0998193,76.66936218,199.7691815,123.125,0,0,0,0,0,0,0,0,0,0
25,81300,3,25813003,2790,2790,1007,315,392,0,13,0,287,0,0,0,140,235,168,42,182,19,221,1007,474,12874800,102.5831827,45.65045992,148.2336427,57.5,0,0,0,0,0,0,0,0,0,0
25,81400,1,25814001,2790,2790,1046,162,774,0,16,0,73,21,0,21,75,130,40,0,120,0,681,1046,459,33562100,45.1366004,33.94521379,79.08181419,35,128,0,128,0,128,1,1,0,1,0
25,81400,2,25814002,2790,2790,905,293,522,0,16,0,32,42,11,31,38,91,130,115,16,91,424,905,320,23426500,50.26575954,18.72839381,68.99415335,21.875,0,320,320,0,320,1,0,1,1,0
25,81400,3,25814003,2790,2790,992,379,367,0,121,0,55,70,39,31,98,12,20,0,48,0,814,992,446,44185000,50.26575954,19.31365612,69.57941566,52.5,0,0,0,0,0,0,0,0,0,0
25,81500,1,25815001,2790,2790,635,127,398,0,0,0,37,73,27,46,76,10,26,0,136,0,355,603,261,22083400,40.00744127,30.43363995,70.44108121,39.375,0,0,0,0,0,0,0,0,0,0
25,81500,2,25815002,2790,2790,1456,153,1169,0,0,0,97,37,18,19,207,471,28,0,115,79,459,1359,525,17825300,83.09237802,56.77044375,139.8628218,83.125,114,0,114,0,114,1,1,0,1,0
25,81700,1,25817001,2790,2790,542,0,501,0,0,0,30,11,0,11,74,109,48,0,202,0,109,542,195,8574200,62.57574147,31.60416456,94.17990603,30.625,0,0,0,0,0,0,0,0,0,0
25,81700,2,25817002,2790,2790,657,0,635,0,11,0,0,11,0,11,48,153,40,0,0,0,392,633,302,21256600,64.62740512,41.55362377,106.1810289,47.5,0,0,0,0,0,0,0,0,0,0
25,81700,3,25817003,2790,2790,507,31,227,0,0,0,233,16,0,16,39,296,0,0,82,0,90,507,190,6567600,71.80822792,50.33255837,122.1407863,58.75,0,0,0,0,0,0,0,0,0,0
25,81700,4,25817004,2790,2790,708,61,489,0,49,0,98,11,11,0,48,67,60,0,91,0,442,708,308,14290400,58.47241416,46.23572223,104.7081364,50,103,127,230,456,686,3,1,1,1,2
25,81700,5,25817005,2790,2790,1032,71,880,0,25,0,0,56,0,56,40,54,16,0,16,41,865,1032,362,20559400,43.08493675,23.99575457,67.08069132,22.5,0,0,0,0,0,0,0,0,0,0
25,81800,1,25818001,2790,2790,1111,102,673,14,65,0,189,68,18,50,18,161,22,35,121,0,754,1111,436,20423900,71.80822792,39.21257455,111.0208025,52.5,0,0,0,0,0,0,0,0,0,0
25,81800,2,25818002,2790,2790,671,95,504,21,0,0,0,51,0,51,208,35,67,33,0,0,328,671,255,14998100,59.49824599,39.21257455,98.71082053,43.125,0,0,0,0,0,0,0,0,0,0
25,81800,3,25818003,2790,2790,1011,54,761,7,0,0,144,45,45,0,89,83,70,69,60,0,640,1011,329,20226700,78.98905071,30.43363995,109.4226907,48.75,147,0,147,0,147,1,1,0,1,0
25,81900,1,25819001,2790,2790,797,56,680,0,0,0,61,0,0,0,60,81,56,37,10,23,530,797,361,22806100,44.11076858,40.38309916,84.49386774,49.375,0,0,0,0,0,0,0,0,0,0
25,81900,2,25819002,2790,2790,595,0,566,0,0,0,17,12,0,12,0,99,59,0,0,4,433,595,250,13350400,42.05910492,36.28626301,78.34536794,41.875,300,91,391,0,391,1,1,1,1,0
25,81900,3,25819003,2790,2790,385,0,385,0,0,0,0,0,0,0,0,58,29,0,0,0,298,385,173,10802600,35.90411396,20.48418073,56.38829469,36.25,363,0,363,0,363,1,1,0,1,0
25,81900,4,25819004,2790,2790,580,110,308,0,0,0,162,0,0,0,0,76,97,36,32,0,339,580,313,13899300,72.83405974,38.04204993,110.8761097,69.375,0,0,0,0,0,0,0,0,0,0
25,82000,1,25820001,2790,2790,1365,44,1108,0,0,0,190,23,0,23,219,146,137,133,0,9,721,1365,453,27649600,81.04071436,49.16203376,130.2027481,79.375,0,0,0,0,0,0,0,0,0,0
25,82000,2,25820002,2790,2790,647,0,626,0,0,0,14,7,7,0,14,23,7,48,89,0,466,647,252,14324300,30.77495482,27.50732841,58.28228323,39.375,0,0,0,0,0,0,0,0,0,0
25,82000,3,25820003,2790,2790,530,30,500,0,0,0,0,0,0,0,130,16,75,22,0,0,287,530,323,15631900,66.67906878,28.67785303,95.35692181,45.625,0,555,555,1218,1773,1,0,1,1,1
25,82100,1,25821001,2790,2790,916,111,654,0,0,15,51,85,47,38,205,132,164,39,64,29,283,916,433,13004700,102.5831827,55.59991913,158.1831019,61.25,0,0,0,0,0,0,0,0,0,0
25,82100,2,25821002,2790,2790,1546,251,1006,0,0,0,276,13,0,13,306,284,73,164,49,178,492,1546,592,22663800,159.0039332,85.44829678,244.45223,105,0,0,0,0,0,0,0,0,0,0
25,82100,3,25821003,2790,2790,2360,97,1745,8,0,0,386,124,91,33,239,634,185,341,127,0,818,2344,995,50016300,191.8305517,98.90932983,290.7398815,128.125,0,0,0,0,0,0,0,0,0,0
25,90100,1,25901001,2790,2790,1515,67,914,0,43,0,491,0,0,0,140,506,135,35,88,84,482,1470,665,18909200,150.7972786,66.71990296,217.5171816,86.875,0,0,0,0,0,0,0,0,0,0
25,90100,2,25901002,2790,2790,647,113,383,18,0,0,49,84,0,84,0,72,0,0,0,0,575,647,212,12425700,47.18826406,20.48418073,67.67244479,28.75,0,0,0,0,0,0,0,0,0,0
25,90100,3,25901003,2790,2790,944,38,886,0,0,0,0,20,20,0,0,94,94,34,146,0,576,944,283,17782300,56.4207505,29.26311533,85.68386584,35.625,0,0,0,0,0,0,0,0,0,0
25,90100,4,25901004,2790,2790,1049,0,798,0,55,0,137,59,59,0,97,224,141,132,92,71,292,1049,336,12915900,113.8673328,61.4525422,175.319875,76.25,0,0,0,0,0,0,0,0,0,0
25,90100,5,25901005,2790,2790,503,0,503,0,0,0,0,0,0,0,0,0,25,11,80,45,342,503,213,12126200,36.92994579,26.92206611,63.85201189,31.875,0,0,0,0,0,0,0,0,0,0
25,90200,1,25902001,2790,2790,981,0,624,0,0,0,357,0,0,0,267,285,112,9,43,16,249,981,309,9487600,77.96321888,35.1157384,113.0789573,36.875,0,0,0,0,0,0,0,0,0,0
25,90200,2,25902002,2790,2790,345,0,316,0,0,0,29,0,0,0,58,154,110,0,0,0,23,345,214,2648500,58.47241416,29.84837764,88.3207918,33.75,0,0,0,405,405,1,0,0,0,1
25,90200,3,25902003,2790,2790,749,0,428,0,0,0,321,0,0,0,0,198,37,300,0,0,214,749,183,11382600,88.22153715,59.69675528,147.9182924,77.5,0,0,0,0,0,0,0,0,0,0
25,90300,1,25903001,2790,2790,666,76,234,0,0,0,356,0,0,0,70,194,20,99,32,0,251,666,258,13671700,84.11820984,55.59991913,139.718129,56.875,330,145,475,0,475,1,1,1,1,0
25,90300,2,25903002,2790,2790,944,97,637,23,0,0,187,0,0,0,156,341,11,82,158,0,196,944,329,11856300,96.42819177,63.79359143,160.2217832,73.125,0,454,454,0,454,1,0,1,1,0
25,90300,3,25903003,2790,2790,915,47,742,0,0,0,114,12,0,12,602,12,0,0,23,35,243,915,374,7282400,103.6090146,49.74729607,153.3563106,63.75,0,0,0,0,0,0,0,0,0,0
25,90400,1,25904001,2790,2790,500,31,347,0,0,0,122,0,0,0,68,32,54,90,0,111,145,500,118,8102800,75.91155522,52.6736076,128.5851628,61.25,219,0,219,0,219,1,1,0,1,0
25,90400,2,25904002,2790,2790,1405,80,880,0,73,0,264,108,38,70,18,293,104,182,226,50,532,1405,471,19804000,92.32486446,59.11149297,151.4363574,74.375,0,0,0,0,0,0,0,0,0,0
25,90400,3,25904003,2790,2790,744,0,404,0,0,0,340,0,0,0,119,94,75,0,140,35,281,744,236,10358200,60.52407781,42.72414839,103.2482262,49.375,0,0,0,0,0,0,0,0,0,0
25,90400,4,25904004,2790,2790,880,11,596,0,0,0,273,0,0,0,131,79,43,0,0,0,627,880,263,15937500,76.93738705,40.38309916,117.3204862,55.625,0,0,0,0,0,0,0,0,0,0
25,90600,1,25906001,2790,2790,849,59,663,0,0,0,127,0,0,0,0,158,31,59,0,0,601,849,317,14444300,89.24736898,59.11149297,148.358862,76.875,0,0,0,0,0,0,0,0,0,0
25,90600,2,25906002,2790,2790,956,80,432,0,2,0,379,63,63,0,86,248,0,58,44,9,511,956,333,17879200,80.01488253,49.16203376,129.1769163,68.75,458,0,458,0,458,2,2,0,2,0
25,90700,1,25907001,2790,2790,1243,673,75,0,393,0,102,0,0,0,33,271,0,147,51,45,696,1243,510,32806300,35.90411396,38.04204993,73.94616389,43.75,0,0,0,0,0,0,0,0,0,0
25,90700,2,25907002,2790,2790,1246,904,43,0,74,0,175,50,0,50,178,161,64,99,239,67,438,1246,563,27094600,36.92994579,25.75154149,62.68148728,31.875,106,0,106,0,106,1,1,0,1,0
25,90700,3,25907003,2790,2790,1012,720,67,0,225,0,0,0,0,0,89,107,22,47,0,0,747,1012,408,36751400,45.1366004,29.26311533,74.39971574,45,315,784,1099,602,1701,3,1,2,3,2
25,90700,4,25907004,2790,2790,656,542,0,0,114,0,0,0,0,0,83,48,126,0,32,0,367,656,319,21684600,21.54246837,8.193672294,29.73614067,20.625,0,0,0,0,0,0,0,0,0,0
25,90901,1,25909011,2790,2790,1789,607,738,0,168,0,243,33,0,33,211,307,140,139,164,79,749,1789,639,31317700,76.93738705,60.86727989,137.8046669,130.625,0,0,0,0,0,0,0,0,0,0
25,90901,2,25909012,2790,2790,2237,731,539,32,606,0,232,97,57,40,936,264,122,35,41,45,794,2237,942,32053600,51.29159137,33.35995148,84.65154285,151.25,369,317,686,0,686,2,1,1,2,0
25,91001,1,25910011,2790,2790,373,95,72,0,206,0,0,0,0,0,54,53,0,0,17,86,163,373,150,6549800,46.16243223,26.92206611,73.08449834,23.75,0,0,0,0,0,0,0,0,0,0
25,91001,2,25910012,2790,2790,516,313,37,0,126,0,40,0,0,0,74,102,0,34,16,8,282,516,298,13302200,26.67162751,19.31365612,45.98528363,33.75,0,0,0,0,0,0,0,0,0,0
25,91001,3,25910013,2790,2790,871,786,77,0,0,0,8,0,0,0,94,71,8,0,31,0,667,871,336,34663400,27.69745934,14.63155767,42.32901701,20.625,0,0,0,0,0,0,0,0,0,0
25,91001,4,25910014,2790,2790,719,681,0,0,38,0,0,0,0,0,25,32,19,12,0,10,621,719,380,39707500,21.54246837,7.02314768,28.56561605,14.375,0,0,0,0,0,0,0,0,0,0
25,91100,1,25911001,2790,2790,1368,792,11,0,462,61,0,42,42,0,24,28,38,47,0,38,1193,1368,511,41798000,59.49824599,39.21257455,98.71082053,51.875,0,0,0,0,0,0,0,0,0,0
25,91100,2,25911002,2790,2790,797,500,85,0,185,0,9,18,10,8,47,13,0,0,46,65,626,797,342,28221700,37.95577761,22.23996765,60.19574527,30,0,0,0,0,0,0,0,0,0,0
25,91100,3,25911003,2790,2790,862,430,102,0,320,0,0,10,0,10,152,106,0,10,85,0,509,862,257,19250900,59.49824599,33.94521379,93.44345977,38.125,0,0,0,0,0,0,0,0,0,0
25,91100,4,25911004,2790,2790,739,339,266,0,43,0,79,12,0,12,236,52,0,0,0,0,451,739,231,16917500,26.67162751,18.72839381,45.40002133,27.5,0,0,0,0,0,0,0,0,0,0
25,91100,5,25911005,2790,2790,578,250,67,0,172,0,89,0,0,0,67,0,105,45,10,0,351,578,203,15971700,47.18826406,31.60416456,78.79242862,35,0,0,0,0,0,0,0,0,0,0
25,91200,1,25912001,2790,2790,829,413,104,0,113,0,159,40,7,33,54,32,0,1,35,14,693,829,336,22649700,68.73073243,31.01890225,99.74963469,42.5,0,0,0,0,0,0,0,0,0,0
25,91200,2,25912002,2790,2790,1445,556,243,0,31,0,546,69,14,55,154,146,146,0,242,34,723,1445,476,35565100,97.4540236,40.96836147,138.4223851,66.25,222,0,222,0,222,1,1,0,1,0
25,91200,3,25912003,2790,2790,614,204,263,0,59,0,88,0,0,0,0,133,0,0,132,63,286,614,232,10692700,34.87828213,19.89891843,54.77720056,27.5,0,0,0,0,0,0,0,0,0,0
25,91300,1,25913001,2790,2790,688,124,350,25,8,0,170,11,11,0,95,166,0,0,88,0,339,688,290,14870300,96.42819177,59.11149297,155.5396847,82.5,0,0,0,0,0,0,0,0,0,0
25,91300,2,25913002,2790,2790,1053,18,299,20,129,0,587,0,0,0,90,281,0,205,179,0,298,1053,346,9345300,88.22153715,69.06095219,157.2824893,78.75,0,0,0,0,0,0,0,0,0,0
25,91400,1,25914001,2790,2790,1346,305,717,13,55,0,216,40,40,0,148,304,50,31,142,0,671,1346,585,25639000,107.7123419,57.35570605,165.0680479,90.625,0,0,0,0,0,0,0,0,0,0
25,91400,2,25914002,2790,2790,825,0,587,0,46,0,192,0,0,0,85,222,7,13,62,31,405,825,302,17304000,90.27320081,59.69675528,149.9699561,58.75,0,0,0,0,0,0,0,0,0,0
25,91500,1,25915001,2790,2790,1601,377,538,0,130,0,508,48,0,48,101,403,76,8,14,135,864,1601,615,35919000,134.3839694,79.0104114,213.3943808,108.125,0,0,0,0,0,0,0,0,0,0
25,91500,2,25915002,2790,2790,2137,140,947,0,187,0,863,0,0,0,403,25,69,127,20,28,1392,2064,580,40773500,98.47985543,58.52623067,157.0060861,88.75,0,0,0,0,0,0,0,0,0,0
25,91500,3,25915003,2790,2790,1113,84,576,0,9,0,383,61,39,22,126,218,7,0,13,29,720,1113,353,15879100,74.8857234,43.894673,118.7803964,58.125,0,0,0,0,0,0,0,0,0,0
25,91600,1,25916001,2790,2790,889,116,548,0,19,0,147,59,0,59,195,37,103,0,11,43,500,889,351,19927400,93.35069629,49.74729607,143.0979924,68.75,0,0,0,0,0,0,0,0,0,0
25,91600,2,25916002,2790,2790,1709,248,699,0,498,0,238,26,0,26,186,281,350,70,70,35,717,1709,513,26445000,104.6348464,58.52623067,163.1610771,68.75,506,0,506,0,506,1,1,0,1,0
25,91600,3,25916003,2790,2790,765,105,100,0,491,0,43,26,26,0,140,69,78,222,13,0,243,765,284,8322200,43.08493675,25.75154149,68.83647824,16.875,0,0,0,0,0,0,0,0,0,0
25,91700,1,25917001,2790,2790,1553,203,519,0,29,0,762,40,24,16,80,167,250,217,109,0,730,1553,439,29094900,98.47985543,57.94096836,156.4208238,89.375,0,0,0,0,0,0,0,0,0,0
25,91700,2,25917002,2790,2790,1070,108,292,0,0,0,460,210,0,210,233,137,123,0,154,13,410,1070,283,15981200,70.78239609,51.50308299,122.2854791,51.25,0,0,0,0,0,0,0,0,0,0
25,91700,3,25917003,2790,2790,625,0,568,0,0,0,57,0,0,0,131,24,0,36,0,0,434,625,173,10121000,70.78239609,36.28626301,107.0686591,44.375,0,0,0,0,0,0,0,0,0,0
25,91800,1,25918001,2790,2790,1299,83,774,86,13,0,285,58,34,24,117,105,200,139,30,0,708,1299,388,19704100,126.1773148,75.49883756,201.6761523,105.625,0,0,0,0,0,0,0,0,0,0
25,91800,2,25918002,2790,2790,1087,189,437,0,0,0,461,0,0,0,37,183,31,23,96,0,717,1087,411,21575900,87.19570533,48.57677145,135.7724768,73.125,0,0,0,0,0,0,0,0,0,0
25,91800,3,25918003,2790,2790,543,28,443,0,0,0,0,72,0,72,130,26,40,23,38,0,286,543,235,12348800,77.96321888,45.65045992,123.6136788,46.875,700,0,700,0,700,1,1,0,1,0
25,91900,1,25919001,2790,2790,775,249,429,0,0,0,33,64,9,55,96,0,0,0,156,33,490,775,207,14291100,96.42819177,60.28201759,156.7102094,68.125,0,0,0,0,0,0,0,0,0,0
25,91900,2,25919002,2790,2790,768,38,570,0,0,0,149,11,0,11,321,0,9,67,69,26,276,768,263,9611800,57.44658233,35.1157384,92.56232073,40.625,0,0,0,0,0,0,0,0,0,0
25,91900,3,25919003,2790,2790,1627,0,1359,0,0,0,240,28,0,28,194,366,48,31,330,52,606,1627,575,19489400,127.2031466,80.76619832,207.9693449,90.625,0,0,0,0,0,0,0,0,0,0
25,91900,4,25919004,2790,2790,407,19,301,0,0,0,76,11,0,11,126,35,0,19,21,0,206,407,137,6872300,32.82661848,28.67785303,61.5044715,35.625,0,0,0,0,0,0,0,0,0,0
25,92000,1,25920001,2790,2790,1289,73,678,24,388,4,109,13,0,13,365,163,6,27,43,58,627,1289,425,21151500,95.40235994,46.23572223,141.6380822,73.75,0,0,0,831,831,2,0,0,0,2
25,92000,2,25920002,2790,2790,1501,111,843,0,167,0,296,84,0,84,101,354,0,105,228,0,713,1501,470,27896700,106.68651,79.0104114,185.6969214,89.375,0,0,0,0,0,0,0,0,0,0
25,92000,3,25920003,2790,2790,1249,108,864,0,0,0,277,0,0,0,22,91,0,125,112,0,899,1249,385,29340100,56.4207505,39.21257455,95.63332505,54.375,840,462,1302,0,1302,2,2,2,2,0
25,92000,4,25920004,2790,2790,1135,36,958,0,87,0,36,18,18,0,26,139,191,0,81,0,698,1135,318,29278700,80.01488253,40.96836147,120.983244,50,0,0,0,0,0,0,0,0,0,0
25,92101,1,25921011,2790,2790,965,729,104,0,106,0,0,26,0,26,19,26,0,0,69,14,837,965,358,30291100,60.52407781,42.13888608,102.6629639,42.5,560,312,872,0,872,1,1,1,1,0
25,92101,2,25921012,2790,2790,743,140,79,0,359,0,165,0,0,0,0,301,0,31,45,0,366,743,208,16646400,78.98905071,39.79783685,118.7868876,62.5,0,414,414,0,414,2,0,2,2,0
25,92101,3,25921013,2790,2790,589,320,33,0,236,0,0,0,0,0,36,48,106,0,0,0,399,589,238,23168100,36.92994579,23.99575457,60.92570036,26.875,0,0,0,0,0,0,0,0,0,0
25,92101,4,25921014,2790,2790,1185,185,166,0,623,0,196,15,0,15,63,454,0,0,242,41,385,1185,467,21780800,71.80822792,28.09259072,99.90081864,42.5,0,0,0,0,0,0,0,0,0,0
25,92101,5,25921015,2790,2790,2402,703,751,0,690,0,212,46,46,0,313,351,226,156,101,0,1020,2167,838,47409100,167.2105879,98.32406752,265.5346554,128.75,0,0,0,0,0,0,0,0,0,0
25,92200,1,25922001,2790,2790,1128,469,127,0,52,0,461,19,19,0,206,102,0,0,165,256,399,1128,374,25727500,54.36908685,42.72414839,97.09323524,51.25,0,0,0,0,0,0,0,0,0,0
25,92200,2,25922002,2790,2790,661,232,122,36,91,0,180,0,0,0,117,109,18,0,97,39,281,661,236,13754900,59.49824599,30.43363995,89.93188593,41.875,137,0,137,0,137,1,1,0,1,0
25,92200,3,25922003,2790,2790,535,76,423,11,0,0,0,25,0,25,0,0,12,80,8,0,435,535,224,19022300,32.82661848,31.60416456,64.43078304,43.75,0,0,0,0,0,0,0,0,0,0
25,92200,4,25922004,2790,2790,608,247,301,0,19,0,21,20,20,0,57,70,35,0,24,0,422,608,282,20204500,50.26575954,31.60416456,81.8699241,39.375,0,0,0,0,0,0,0,0,0,0
25,92300,1,25923001,2790,2790,1031,0,748,0,0,0,283,0,0,0,52,89,0,23,118,149,600,1031,297,23185200,47.18826406,45.06519761,92.25346167,37.5,267,0,267,0,267,1,1,0,1,0
25,92300,2,25923002,2790,2790,399,0,326,0,0,0,73,0,0,0,25,132,82,0,0,0,160,399,181,6154800,50.26575954,39.79783685,90.0635964,41.875,0,0,0,0,0,0,0,0,0,0
25,92300,3,25923003,2790,2790,697,12,679,0,0,0,0,6,0,6,92,6,0,0,152,0,447,697,251,15411600,69.75656426,31.01890225,100.7754665,46.875,0,0,0,0,0,0,0,0,0,0
25,92300,4,25923004,2790,2790,535,0,524,0,11,0,0,0,0,0,136,0,0,0,22,0,377,535,210,10081800,61.54990964,25.75154149,87.30145114,31.875,0,0,0,0,0,0,0,0,0,0
25,92400,1,25924001,2790,2790,517,0,517,0,0,0,0,0,0,0,23,225,0,0,102,0,167,517,207,8187700,54.36908685,27.50732841,81.87641526,32.5,0,0,0,0,0,0,0,0,0,0
25,92400,2,25924002,2790,2790,1541,64,1150,63,0,0,264,0,0,0,363,454,0,0,205,0,493,1515,473,17098500,78.98905071,56.18518144,135.1742321,81.25,0,0,0,0,0,0,0,0,0,0
25,92400,3,25924003,2790,2790,1615,227,1005,14,0,0,317,52,0,52,163,104,11,16,143,162,1016,1615,607,31460300,148.745615,82.52198524,231.2676002,98.125,257,95,352,0,352,1,1,1,1,0
25,92400,4,25924004,2790,2790,1684,342,856,0,41,0,437,8,0,8,540,345,105,66,203,8,417,1684,589,17404100,114.8931647,66.13464066,181.0278053,77.5,0,0,0,0,0,0,0,0,0,0
25,92400,5,25924005,2790,2790,638,0,398,0,81,0,159,0,0,0,12,44,0,27,152,0,403,638,207,10168300,51.29159137,34.53047609,85.82206746,41.25,0,0,0,0,0,0,0,0,0,0
25,100100,1,251001001,2790,2790,99,11,0,0,88,0,0,0,0,0,0,11,0,0,0,0,88,99,31,2764900,32.82661848,5.26736076,38.09397924,9.375,0,0,0,0,0,0,0,0,0,0
25,100100,2,251001002,2790,2790,527,12,471,18,0,0,26,0,0,0,128,10,28,0,21,0,340,527,127,12237800,58.47241416,28.09259072,86.56500488,41.875,0,0,0,0,0,0,0,0,0,0
25,100100,3,251001003,2790,2790,1345,26,1261,0,0,0,17,41,41,0,92,181,19,4,88,0,961,1345,332,26383300,66.67906878,32.77468917,99.45375795,41.875,0,0,0,0,0,0,0,0,0,0
25,100100,4,251001004,2790,2790,598,4,404,4,0,0,186,0,0,0,4,75,138,92,13,42,230,594,209,8827100,69.75656426,46.82098453,116.5775488,65,0,0,0,0,0,0,0,0,0,0
25,100100,5,251001005,2790,2790,553,16,215,12,0,0,302,8,0,8,62,62,8,12,44,213,152,553,133,6824500,46.16243223,22.82522996,68.98766219,35.625,0,0,0,0,0,0,0,0,0,0
25,100100,6,251001006,2790,2790,1569,285,654,35,0,0,595,0,0,0,390,396,292,35,27,148,281,1569,519,11460100,141.5647922,71.40200142,212.9667936,90.625,0,0,0,0,0,0,0,0,0,0
25,100100,7,251001007,2790,2790,926,0,579,0,11,0,292,44,0,44,132,290,27,191,0,0,286,926,340,7632400,99.50568725,57.35570605,156.8613933,58.125,365,211,576,0,576,1,1,1,1,0
25,100200,1,251002001,2790,2790,1066,73,956,0,0,0,37,0,0,0,38,37,0,0,11,0,980,1066,328,23871600,72.83405974,46.82098453,119.6550443,57.5,0,0,0,0,0,0,0,0,0,0
25,100200,2,251002002,2790,2790,838,51,769,0,0,0,0,18,0,18,171,128,0,0,78,0,461,838,248,11035900,59.49824599,40.96836147,100.4666075,55,131,0,131,0,131,1,1,0,1,0
25,100200,3,251002003,2790,2790,1093,58,868,9,0,0,144,14,0,14,99,78,35,45,214,53,569,1093,333,20307300,93.35069629,43.30941069,136.660107,67.5,0,0,0,0,0,0,0,0,0,0
25,100300,1,251003001,2790,2790,1495,47,1364,0,0,0,0,84,84,0,274,244,52,196,96,44,589,1495,415,21230600,66.67906878,49.16203376,115.8411025,49.375,0,0,0,0,0,0,0,0,0,0
25,100300,2,251003002,2790,2790,563,13,542,0,0,0,8,0,0,0,69,9,0,51,7,93,334,563,188,12560900,58.47241416,39.79783685,98.27025101,48.125,0,0,0,0,0,0,0,0,0,0
25,100300,3,251003003,2790,2790,771,174,533,0,0,0,39,25,0,25,104,0,15,0,0,165,487,771,277,16859900,86.1698735,32.77468917,118.9445627,38.75,0,0,0,429,429,1,0,0,0,1
25,100300,4,251003004,2790,2790,726,70,513,0,0,0,134,9,0,9,47,75,103,143,57,0,301,726,285,12806300,51.29159137,31.60416456,82.89575593,50,0,0,0,0,0,0,0,0,0,0
25,100400,1,251004001,2790,2790,1279,224,752,0,284,0,12,7,0,7,490,108,52,74,40,10,505,1279,437,18844700,95.40235994,52.08834529,147.4907052,70,0,0,0,0,0,0,0,0,0,0
25,100400,2,251004002,2790,2790,837,269,456,0,60,0,52,0,0,0,0,81,94,19,184,0,371,749,332,20644800,55.39491868,33.35995148,88.75487016,43.75,235,178,413,265,678,1,1,1,1,1
25,100400,3,251004003,2790,2790,905,66,727,0,0,0,112,0,0,0,36,0,0,0,97,0,772,905,296,26854200,38.98160944,29.26311533,68.24472477,31.875,0,0,0,0,0,0,0,0,0,0
25,100400,4,251004004,2790,2790,1845,104,1731,0,0,0,0,10,0,10,198,18,112,152,296,0,1069,1845,605,35660800,112.841501,72.57252603,185.414027,89.375,0,0,0,0,0,0,0,0,0,0
25,100500,1,251005001,2790,2790,1105,159,649,0,189,0,34,74,0,74,19,374,0,67,55,80,510,1105,499,24429200,88.22153715,40.96836147,129.1898986,54.375,0,0,0,0,0,0,0,0,0,0
25,100500,2,251005002,2790,2790,560,288,188,0,27,0,18,39,0,39,0,32,0,55,0,0,473,560,266,22200000,57.44658233,29.84837764,87.29495997,48.125,0,0,0,0,0,0,0,0,0,0
25,100500,3,251005003,2790,2790,1515,93,1020,0,100,0,268,34,0,34,182,160,0,222,0,0,921,1485,501,34322500,92.32486446,50.91782068,143.2426851,63.75,0,0,0,0,0,0,0,0,0,0
25,100500,4,251005004,2790,2790,978,42,880,32,0,0,24,0,0,0,123,30,0,0,281,128,416,978,347,17860600,99.50568725,81.35146063,180.8571479,74.375,0,343,343,547,890,1,0,1,1,1
25,100500,5,251005005,2790,2790,645,73,480,0,0,0,78,14,14,0,91,87,0,0,0,22,445,645,284,13813400,100.5315191,55.59991913,156.1314382,68.125,391,116,507,272,779,3,3,2,3,2
25,100601,1,251006011,2790,2790,1135,677,398,20,11,0,0,29,0,29,10,79,0,206,0,0,840,1135,395,33818700,51.29159137,32.18942687,83.48101824,37.5,544,412,956,372,1328,2,2,2,2,2
25,100601,2,251006012,2790,2790,1262,1055,188,0,0,0,0,19,0,19,14,50,55,25,148,39,931,1262,450,40085900,62.57574147,28.67785303,91.2535945,35,0,0,0,0,0,0,0,0,0,0
25,100601,3,251006013,2790,2790,1124,141,358,19,446,0,41,119,0,119,45,107,65,0,292,0,615,1124,456,25130100,60.52407781,49.74729607,110.2713739,58.125,0,0,0,0,0,0,0,0,0,0
